@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
1.666, 1.872, -0.297, 0.164, 0.116, 0
0.832, 2.759, -0.452, -0.184, -0.13, 0
0.724, 3.408, -0.449, -0.215, 0.169, 0
0.249, 1.315, 1.175, 0.572, 0.0, 0
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.334, 0.442, 0.958, 2.175, -0.879, 0
0.13, 0.623, 0.993, 2.13, -0.793, 1
0.218, 0.816, 1.317, 2.113, -0.655, 0
0.886, 1.555, 2.311, -0.56, -0.228, 1
0.89, 2.258, -0.475, -0.154, 0.224, 0
0.665, 2.994, 0.875, -0.309, 0.713, 0
0.636, 3.198, -0.554, 0.31, 0.274, 0
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.16, 0.566, -1.3, -0.748, -0.354, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.326, 0.571, 0.31, 1.106, 0.0, 1
0.717, 0.72, 2.504, -0.794, 0.427, 0
1.592, 1.644, 0.581, -0.183, -0.11, 0
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.228, 1.38, 1.297, 0.535, -0.219, 0
3.012, 1.408, 0.341, -0.123, -0.073, 0
3.269, 0.614, 1.015, -0.201, -0.091, 0
1.258, 0.737, -0.127, 0.091, 0.065, 0
0.189, 0.548, 0.918, 1.984, -0.614, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
1.487, 1.568, 1.605, -0.261, -0.131, 0
0.418, 0.58, 1.723, 1.108, -0.776, 1
0.258, 0.699, 0.836, 2.133, 0.0, 1
0.476, 2.52, 0.978, -0.317, -0.173, 0
1.483, 1.798, 0.666, 0.921, 0.707, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
1.757, 0.972, 0.866, 1.579, -0.45, 0
0.27, 0.812, 2.105, 0.852, 0.415, 1
0.559, 2.521, 1.509, 0.648, -0.272, 0
0.686, 1.876, 1.048, -0.326, -0.158, 0
0.876, 3.241, -0.58, 0.551, 0.327, 0
2.999, 0.473, -0.124, -0.072, -0.048, 0
-0.191, -0.863, -0.927, -0.577, -0.297, 0
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
2.87, 0.496, -0.104, -0.066, -0.047, 0
0.193, 0.996, 2.144, -0.867, 0.0, 0
-0.094, -0.341, 0.691, -0.623, 0.0, 1
2.374, 1.034, 0.256, 0.187, 0.2, 0
1.722, 0.517, 2.304, -0.48, -0.191, 0
0.716, 2.804, 1.443, -0.436, -0.201, 0
1.362, 1.3, 0.486, 0.385, -0.276, 0
0.132, 0.436, 0.501, 0.961, 0.881, 0
0.519, 2.216, -0.407, -0.173, -0.095, 0
0.698, 2.407, 1.776, 0.749, -0.224, 1
-0.165, 1.809, 1.261, 0.59, 0.366, 0
0.298, 1.241, 1.055, -0.314, -0.624, 0
0.162, 0.632, 0.746, 1.327, -0.638, 1
0.461, 0.585, 1.306, 1.773, -0.505, 0
2.003, 0.997, -0.15, 0.117, -0.063, 0
0.335, 0.809, 0.806, 0.954, 0.865, 1
-0.082, 0.579, 1.385, 1.848, -0.912, 0
0.651, 2.023, 1.176, -0.344, -0.18, 0
0.211, 0.32, 0.595, 1.601, 1.188, 1
1.061, 2.04, -0.56, -0.277, -0.191, 0
0.31, 1.074, 2.474, 1.139, -0.467, 0
2.03, 0.636, -0.098, 0.078, 0.056, 0
0.535, 1.65, 1.336, 1.805, -0.458, 1
0.651, 1.128, 1.883, -0.506, 0.417, 0
2.074, 1.149, 0.493, 0.339, -0.134, 0
1.031, 1.991, -0.311, 0.194, -0.413, 0
0.641, 1.284, 2.266, 1.508, -0.421, 1
0.387, 1.253, 2.328, -0.772, 0.0, 0
0.635, 1.895, -0.488, 0.204, -0.116, 0
1.392, 1.958, 0.902, 0.615, 1.069, 1
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.317, 1.119, 2.004, -0.864, 0.0, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
1.527, 1.36, -0.303, -0.137, -0.092, 0
2.131, 1.245, 0.448, 0.45, 0.656, 0
0.251, 0.511, 1.136, 1.042, 0.0, 1
2.237, 1.288, 0.45, 0.442, -0.23, 0
0.687, 2.34, 0.641, 0.404, -0.406, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
0.214, 1.433, 1.771, -0.542, 0.0, 0
1.064, 2.8, -0.421, -0.204, 0.239, 0
0.126, 0.732, 2.17, 0.872, -0.346, 0
2.995, 1.389, -0.242, -0.106, -0.069, 0
1.227, 1.634, -0.298, 0.183, -0.093, 0
-0.184, 0.485, -0.671, -0.982, 0.0, 1
0.245, 0.484, 1.991, 0.879, 0.608, 0
2.31, 0.325, 0.38, -0.085, 0.071, 0
3.222, 0.51, -0.151, 0.16, -0.06, 0
1.568, 1.44, -0.223, 0.129, -0.079, 0
0.626, 2.637, -0.419, 0.264, -0.277, 0
1.453, 0.562, 0.181, 0.148, -0.072, 0
0.435, 2.108, 2.029, -0.544, -0.262, 0
1.487, 1.569, 1.606, -0.262, -0.131, 0
0.061, 0.266, 0.403, 0.529, 1.194, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
0.121, 0.268, 0.467, -0.611, -1.052, 0
1.023, 1.009, -0.209, -0.085, -0.06, 0
0.221, 0.609, 0.635, 0.71, 0.0, 0
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.486, 3.553, -0.57, -0.26, -0.159, 0
0.214, 1.294, 0.847, 1.085, -0.415, 0
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.757, 1.605, 0.535, 0.236, -0.099, 0
1.493, 1.664, 0.583, -0.175, -0.104, 0
1.858, 0.758, 0.135, 0.139, -0.177, 0
0.298, 1.866, 0.955, 2.193, -0.589, 0
0.597, 1.133, 1.896, -0.601, -0.231, 1
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
2.744, -0.224, 0.171, 0.098, 0.074, 0
0.277, 0.872, 1.918, 1.371, -0.449, 0
0.352, 1.531, 1.81, 0.97, 1.126, 0
0.213, 0.51, 0.977, 1.266, 1.975, 1
0.602, 1.077, 1.397, -0.581, 1.484, 1
3.53, -0.29, 0.154, -0.071, -0.046, 0
0.997, 1.578, 1.248, -0.353, 0.979, 1
0.597, 1.624, 1.5, -0.473, -0.197, 0
0.349, 0.653, 2.448, -0.73, 0.393, 0
2.44, 1.136, -0.243, -0.074, 0.0, 0
1.288, 2.328, -0.359, -0.201, 0.175, 0
0.763, 3.172, -0.441, -0.194, -0.135, 0
2.866, -0.213, 0.166, 0.1, -0.094, 0
0.101, 0.333, 0.52, 1.505, 1.15, 0
0.367, 2.259, -0.319, -0.148, -0.081, 0
0.234, 0.359, 0.756, 1.917, 1.346, 1
0.108, 0.355, 0.418, 0.592, 2.053, 0
0.816, 3.026, -0.454, -0.198, -0.133, 0
1.724, 2.823, -0.384, -0.127, -0.075, 0
1.295, 1.097, -0.779, -0.596, -0.316, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
1.264, 2.951, -0.463, -0.179, -0.133, 0
0.374, 3.148, 1.502, 0.533, -0.174, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
0.749, 2.044, 0.938, 1.239, -0.376, 0
0.218, 1.432, 1.361, -0.408, 0.337, 0
0.716, 3.174, -0.412, -0.232, 0.504, 0
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.265, 1.079, 2.209, -0.673, -0.831, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.845, 1.667, -0.561, -0.211, 0.0, 0
0.776, 1.633, 1.504, 0.733, 0.619, 1
0.102, 0.551, 0.521, -0.624, 2.719, 0
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.522, 0.539, 1.575, 1.194, 1.138, 1
1.146, 2.943, -0.451, 0.472, -0.213, 0
0.135, 0.267, 0.421, 1.007, 1.695, 0
0.118, 0.497, 0.8, 1.743, 0.776, 1
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.568, 2.495, 1.506, -0.485, 0.0, 0
0.15, 0.652, 0.695, -0.969, 0.0, 1
0.111, 0.452, 0.574, 1.57, 0.892, 1
0.539, 2.962, 1.236, 0.588, -0.241, 0
0.403, 0.391, 1.954, 1.141, -0.683, 1
1.4, 1.535, 0.36, 0.265, 0.143, 0
0.334, 1.781, 0.698, 0.284, -0.124, 0
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.288, 1.589, 2.961, -0.863, 0.0, 0
1.4, 1.01, 0.296, 0.159, -0.166, 0
0.256, 0.33, 0.62, 2.29, -0.736, 0
2.384, 0.771, 0.374, -0.118, -0.051, 0
0.311, 2.639, -0.463, -0.193, -0.265, 0
1.293, 1.097, -0.78, -0.596, -0.315, 0
0.093, 0.281, 0.371, 0.441, 0.0, 0
0.397, 0.966, 2.131, 1.183, 0.535, 0
2.205, 0.544, 0.162, 0.096, -0.072, 0
0.364, 2.511, -0.373, 0.233, -0.341, 0
0.532, 2.657, -0.51, 0.449, 0.698, 1
1.018, 0.77, -0.12, 0.075, 0.081, 0
0.128, 0.442, 0.52, 2.045, 0.0, 0
1.908, 0.57, -0.108, 0.145, -0.193, 0
1.014, 0.653, 1.828, 1.07, 1.297, 1
-0.146, 2.06, 1.0, 0.441, 0.0, 0
0.227, 0.303, 0.59, 1.548, 0.964, 1
0.14, 0.369, 0.453, 2.025, -0.919, 0
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.309, 2.579, -0.51, -0.213, -0.305, 0
0.123, 0.808, 1.178, -0.971, -0.361, 0
0.315, 1.189, 2.53, -0.638, -0.517, 1
1.017, 2.179, 1.284, 0.816, -0.228, 0
0.682, 2.257, -0.443, -0.238, -0.246, 0
0.175, 1.247, 1.442, 0.482, -0.184, 0
2.712, 0.384, 1.604, -0.353, -0.129, 0
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.123, 0.447, 0.743, 2.028, -0.833, 1
0.397, 2.921, -0.637, 0.523, 0.0, 0
0.301, 2.09, 0.976, 0.867, -0.439, 0
1.191, 2.041, -0.367, 0.237, 0.216, 0
0.122, 0.827, 0.475, 1.191, 0.0, 1
1.721, 0.578, -0.193, -0.13, -0.1, 0
0.257, 1.029, 2.142, 1.26, 0.0, 1
1.214, 2.723, 0.921, 0.318, -0.138, 0
0.193, 0.788, 0.794, 1.37, 0.0, 0
0.158, 0.416, 0.499, 2.135, -0.893, 0
0.118, 0.306, 0.559, 2.143, -0.666, 0
0.136, 0.458, 0.449, -0.51, 1.155, 1
0.59, 1.933, -0.43, 0.487, 0.774, 0
0.653, 2.511, -0.388, 0.247, -0.266, 0
2.666, 0.329, 0.188, 0.226, -0.079, 0
0.316, 0.67, 2.039, 0.978, 1.835, 1
0.268, 2.019, 1.212, 0.629, 0.0, 0
0.423, 0.691, 2.491, 0.941, 0.758, 1
1.322, 0.603, 0.156, 0.145, -0.163, 0
0.231, 1.764, 1.438, 1.052, -0.489, 0
0.61, 1.225, 1.108, 1.224, -0.431, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
0.104, 0.565, 1.153, 0.918, -0.487, 1
0.209, 1.072, 2.069, -0.636, -0.238, 0
0.269, 0.725, 2.656, 1.374, 0.893, 1
0.644, 1.088, 1.85, -0.51, 0.436, 0
1.415, 1.529, -0.248, -0.101, 0.092, 0
0.441, 0.794, 1.914, 0.962, 1.607, 1
0.195, 0.854, 1.671, 0.779, 0.477, 1
2.496, 0.36, 0.125, 0.095, -0.08, 0
0.139, 0.838, 2.266, -0.714, -0.61, 0
0.265, 1.313, 2.753, -0.78, 0.0, 0
0.28, 0.619, 0.735, 0.937, 0.0, 1
1.836, 0.751, 0.152, 0.134, -0.158, 0
0.573, 0.733, 2.036, -0.445, 0.642, 1
0.478, 2.033, 2.162, -0.682, 0.0, 0
0.173, 0.407, 0.855, 2.415, -0.792, 0
0.493, 1.572, 1.564, 1.509, -0.349, 1
0.388, 0.577, 0.743, 1.54, 1.1, 1
0.473, 1.57, -0.413, 0.305, -0.099, 0
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.144, 0.448, 0.543, 0.775, 0.0, 0
3.087, 0.57, 1.064, -0.254, -0.094, 0
0.24, 0.551, 0.647, 1.204, 1.426, 1
3.227, 0.521, -0.127, -0.08, -0.039, 0
2.317, 0.282, 1.688, -0.397, 0.269, 0
0.418, 2.138, 1.839, 0.707, -0.337, 0
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.573, 0.92, 1.713, 0.78, 0.487, 0
-0.158, 1.356, 2.289, -0.745, 0.0, 0
0.079, 0.389, 0.324, 0.427, 0.0, 0
0.271, 2.481, -0.485, 0.312, -0.14, 0
0.34, 1.797, 2.403, -0.652, -0.289, 0
0.143, 0.394, 0.731, 2.066, 0.0, 1
0.494, 1.763, 1.245, 0.454, 0.188, 0
0.334, 1.01, 2.931, -0.842, 0.0, 0
0.545, 3.467, -0.483, -0.222, -0.151, 0
1.379, 1.73, 0.37, 0.171, -0.074, 0
0.145, 0.332, 0.467, -0.794, 0.0, 0
-0.251, 1.135, 1.116, -0.517, -0.274, 0
0.215, 0.376, 0.637, 1.861, 1.246, 1
0.353, 2.236, -0.549, 0.309, -0.279, 0
0.293, 1.714, 0.461, 0.22, -0.097, 0
1.312, 1.371, -0.298, -0.131, 0.076, 0
3.126, 0.482, 0.232, -0.141, 0.524, 0
0.38, 2.328, -0.485, 0.285, -0.111, 0
1.239, 1.892, 0.585, 0.715, 0.742, 0
0.916, 2.596, -0.414, -0.46, 0.979, 0
0.25, 1.016, 3.155, -0.745, -0.363, 0
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.567, -0.829, 1.142, -0.564, 0.0, 0
0.69, 2.921, -0.568, -0.222, -0.139, 0
0.77, 1.607, 0.427, 0.183, -0.079, 0
0.786, 0.546, 1.548, 1.737, -0.757, 1
0.348, 0.808, 0.61, 0.932, 1.497, 1
0.54, 2.787, -0.667, -0.242, -0.157, 0
0.312, 0.847, 0.564, 1.911, -0.682, 0
0.304, 3.327, -0.623, -0.266, -0.164, 0
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.365, 0.624, 1.886, 0.956, -0.393, 0
0.983, 1.915, 1.802, -0.662, -0.197, 1
1.192, 2.808, 0.933, -0.285, 0.144, 0
0.201, 0.892, 0.909, 1.008, -0.476, 1
0.668, 1.559, -0.3, -0.128, -0.07, 0
0.544, 0.698, 2.078, -0.483, 0.685, 1
0.286, 2.793, -0.459, 0.22, 0.156, 0
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.157, 0.557, 0.706, 2.038, -0.625, 0
2.852, -0.247, -0.104, -0.062, -0.046, 0
0.214, 0.929, 2.404, 1.093, 0.513, 0
1.963, 1.677, -0.332, -0.109, 0.102, 0
0.162, 1.153, 1.582, -0.687, 0.0, 0
0.17, 0.46, 0.684, -0.74, 0.0, 0
3.092, -0.37, -0.131, -0.077, -0.051, 0
0.544, 2.082, 0.905, 0.603, -0.405, 1
0.185, 0.484, 0.789, 1.838, 0.0, 0
0.513, 0.545, 1.953, 0.979, -0.547, 1
0.689, 1.289, 2.224, 1.191, -0.418, 1
0.24, 1.547, 0.664, 0.275, 0.172, 0
0.333, 0.408, 1.404, 1.46, -0.751, 0
0.782, 2.546, 1.536, -0.43, 0.0, 0
1.062, 2.243, -0.394, -0.199, -0.175, 0
0.055, 0.259, 0.32, -0.469, 0.0, 0
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.542, 2.204, -0.316, -0.17, 0.116, 0
0.179, 0.781, 2.473, -0.787, 1.537, 1
0.288, 0.891, 1.932, 1.42, -0.454, 0
0.321, 0.648, 0.388, 1.075, 0.0, 1
0.168, 0.49, 0.542, 1.816, -0.7, 1
0.234, 1.794, 2.113, -0.749, -0.285, 0
0.327, 2.3, -0.574, 0.333, -0.19, 0
1.688, 1.674, 1.574, -0.348, -0.164, 0
0.562, 0.458, 1.509, 0.664, 0.622, 1
2.173, 1.297, 0.398, 0.137, -0.101, 0
0.424, 0.428, 1.041, 1.114, 0.792, 0
1.105, 2.762, 1.049, -0.25, -0.149, 1
3.426, 0.753, -0.143, -0.091, -0.053, 0
0.345, 1.987, 1.372, 0.678, -0.254, 0
0.902, 1.984, -0.398, -0.194, -0.118, 0
3.343, -0.28, -0.102, 0.077, -0.052, 0
0.895, 0.559, 1.321, 1.421, 1.516, 1
0.128, 0.621, 1.433, 2.052, 0.0, 0
0.138, 0.361, 0.526, 1.951, -0.665, 0
1.585, 0.407, 0.231, -0.081, -0.049, 0
-0.114, 1.272, 2.177, -0.644, -0.36, 0
1.103, 0.633, 2.839, -0.626, -0.249, 1
0.279, 0.676, 1.059, 0.924, 0.0, 1
0.962, 1.664, 1.233, -0.71, 1.043, 1
0.225, 2.497, -0.567, 0.278, 0.175, 0
2.046, 0.532, 2.079, -0.445, -0.161, 0
0.898, 2.733, -0.381, -0.161, -0.106, 0
0.834, 2.046, 0.955, 1.252, -0.456, 1
2.751, 0.365, -0.107, 0.091, 0.084, 0
3.597, 0.63, 0.352, 0.407, -0.137, 0
0.316, 0.736, 1.614, 1.259, 1.062, 0
1.557, 1.84, -0.232, -0.116, 0.096, 0
0.381, 2.045, -0.306, -0.163, -0.091, 0
0.204, 0.411, 0.654, 1.529, 1.854, 1
0.677, 1.413, 0.316, 0.194, -0.141, 0
0.303, 1.407, 1.523, -0.434, -0.216, 0
1.453, 0.562, 0.181, 0.148, -0.073, 0
1.441, 0.97, 0.396, 0.265, -0.164, 0
0.28, 2.745, -0.47, -0.213, -0.146, 0
1.939, 1.416, -0.238, 0.139, -0.077, 0
0.543, 0.509, 1.485, 1.332, 1.757, 1
-0.152, 1.182, 2.085, -0.991, 0.0, 0
0.265, 0.819, 2.52, -0.627, -0.34, 0
0.816, 1.456, 0.507, -0.189, 0.0, 0
0.239, 1.807, 1.377, 0.992, -0.478, 0
0.729, 2.246, -0.346, -0.176, -0.113, 0
0.554, 0.741, 2.498, -0.842, -0.405, 1
0.933, 3.142, -0.585, 0.545, 0.354, 0
0.106, 0.608, 0.827, 2.548, -1.1, 0
-0.142, 0.613, 0.589, 1.203, -0.848, 1
1.059, 2.209, 0.967, -0.361, -0.145, 1
0.807, 1.334, 0.504, 0.168, -0.081, 0
0.331, 1.65, 2.153, -0.58, -0.278, 0
0.371, 0.535, 1.803, 1.079, -0.646, 1
1.21, 1.967, 1.315, 0.986, -0.323, 1
0.465, 0.871, 1.689, 0.758, -0.313, 1
2.013, 2.143, -0.487, 0.522, 0.291, 0
0.967, 1.624, 1.716, 1.028, -0.406, 1
0.837, 2.421, -0.601, -0.271, -0.136, 0
2.106, 1.277, -0.176, 0.182, -0.065, 0
1.116, 2.206, 1.501, -0.407, -0.147, 1
3.658, -0.285, 0.157, -0.082, -0.092, 0
2.971, 0.48, 1.235, -0.285, -0.114, 0
0.675, 2.915, 0.996, 0.413, -0.177, 0
0.235, 0.605, 0.603, 1.603, 1.161, 0
0.584, 1.42, -0.349, -0.159, -0.072, 0
0.391, 1.409, 1.394, 1.683, -0.481, 1
0.47, 1.593, 1.74, -0.546, -0.227, 0
0.147, 0.289, 0.384, 0.928, 1.595, 0
0.195, 0.731, 1.117, 1.89, -0.709, 1
1.104, 2.591, -0.38, -0.208, 0.133, 0
0.102, 0.514, 0.336, 0.813, 0.0, 1
0.743, 0.576, 1.672, 1.092, 0.594, 0
0.295, 1.018, 1.938, 1.108, 1.46, 1
0.996, 1.089, 0.307, 0.177, -0.103, 0
0.795, 0.861, 1.896, 1.715, 0.0, 1
0.309, 2.255, 0.725, 0.299, -0.229, 0
1.464, 0.726, -0.13, 0.102, 0.091, 0
1.786, 1.517, 0.394, 0.182, -0.125, 0
0.367, 1.632, 1.455, 0.562, -0.387, 1
0.124, 0.629, 0.39, 0.669, 1.234, 1
0.637, 2.952, 0.826, -0.376, -0.135, 0
0.638, 2.498, -0.387, 0.243, -0.301, 0
3.144, -0.268, 0.164, 0.12, -0.114, 0
0.864, 2.364, 1.147, -0.284, -0.152, 0
1.022, 2.186, 1.286, 0.803, -0.227, 0
0.718, 1.183, 1.79, -0.473, -0.394, 1
0.376, 1.33, 2.043, 0.818, 0.969, 1
0.143, 0.979, 1.945, -0.612, -0.261, 0
1.799, 2.156, 0.795, -0.197, 0.201, 0
0.241, 1.841, -0.429, 0.379, -0.141, 0
1.752, 2.127, 0.507, 0.22, -0.124, 0
1.246, 1.129, 1.964, 0.569, 0.291, 0
-0.132, 0.94, 2.238, 1.183, -0.413, 0
2.13, 1.266, 0.434, 0.484, 0.764, 0
0.459, 0.973, 1.448, 0.678, -0.351, 1
0.204, 0.739, 0.812, 1.878, -0.9, 1
0.289, 1.721, 1.009, 2.044, -0.563, 0
0.226, 0.949, 0.954, 0.603, 0.0, 1
1.303, 2.465, 0.634, 0.761, -0.31, 1
0.583, 0.594, 1.341, 0.676, 0.537, 1
0.171, 0.913, 0.815, 1.027, -0.347, 0
0.587, 2.481, 1.733, -0.49, -0.215, 0
0.117, 0.705, 0.671, 1.585, -0.878, 1
1.053, 0.573, 1.927, 1.495, -0.636, 1
0.651, 2.707, 0.894, 0.903, -0.321, 1
0.192, 1.598, 0.768, 0.319, 0.17, 0
0.295, 1.277, 2.28, -0.574, 0.0, 0
0.279, 1.209, 2.547, -0.772, -0.377, 0
0.072, 0.333, 0.556, 0.507, 0.438, 0
0.529, 3.296, -0.577, 0.887, -0.272, 0
3.772, 0.877, -0.15, 0.11, 0.198, 0
1.092, 2.369, -0.402, -0.383, 0.898, 0
0.234, 1.933, 1.898, -0.693, -0.27, 0
0.236, 0.995, 0.492, 0.489, 0.525, 0
0.914, 1.734, 0.614, -0.217, -0.11, 1
0.139, 0.342, 0.668, 1.827, 0.0, 0
0.228, 1.044, 2.337, -0.663, 0.0, 0
0.564, 0.46, 2.157, 0.906, 0.501, 1
0.368, 0.889, 2.206, 1.105, 0.432, 0
2.025, 1.044, 0.368, -0.076, -0.047, 0
0.446, 1.034, 2.48, 0.914, -0.38, 0
0.309, 2.547, -0.477, 0.494, -0.168, 0
-0.319, 0.635, 0.881, 1.262, 1.014, 1
0.653, 2.546, 1.427, 0.868, -0.228, 1
0.136, 0.369, 0.726, 1.567, 0.0, 0
0.305, 1.632, -0.338, -0.131, -0.088, 0
0.146, 0.532, 0.866, 1.36, -0.487, 1
0.239, 0.618, 2.516, 0.937, 0.418, 0
0.912, 1.59, -0.28, -0.121, -0.067, 0
0.093, 0.395, 0.262, -0.461, 1.012, 0
2.559, 1.059, 1.477, -0.32, -0.123, 0
0.675, 0.849, 1.785, 0.753, 0.385, 0
0.321, 3.02, 1.304, 0.677, -0.201, 1
-0.125, 1.458, 1.659, 0.643, 0.0, 0
0.468, 2.071, -0.516, -0.198, -0.108, 0
0.287, 0.931, 2.156, 0.902, 1.253, 1
1.58, 1.14, -0.16, 0.11, 0.066, 0
0.109, 0.517, 0.866, 1.565, -0.879, 1
0.159, 1.307, 0.799, 0.332, 0.0, 0
0.967, 2.689, -0.413, -0.337, 0.813, 0
0.318, 1.818, -0.384, -0.162, 0.0, 0
0.308, 0.604, 2.103, 0.896, 0.547, 1
0.5, 0.731, 1.058, 1.347, -0.397, 1
1.46, 0.796, 0.449, -0.114, -0.066, 0
-0.178, 1.89, 1.988, -0.65, -0.243, 0
0.386, 1.497, 1.213, 0.493, 0.254, 0
0.94, 2.129, 1.846, -0.441, 0.542, 0
1.246, 2.16, -0.339, 0.221, 0.151, 0
0.164, 0.946, 2.589, -0.668, 0.0, 0
0.62, 1.865, 1.31, 1.097, 0.994, 0
1.067, 2.854, -0.433, -0.195, -0.129, 0
0.367, 2.32, 0.717, 0.539, -0.427, 0
0.25, 1.016, 2.009, -0.493, -0.262, 0
-0.18, 1.99, 0.772, 0.489, -0.208, 0
0.825, 0.834, 0.192, 0.083, 0.085, 0
0.312, 0.847, 1.561, 2.785, -0.707, 1
0.403, 1.093, 2.39, -0.687, 0.0, 1
0.314, 1.029, 1.379, 1.96, 0.0, 1
0.29, 0.824, 2.081, -0.602, 0.402, 1
0.719, 1.661, -0.247, -0.141, 0.107, 0
0.494, 2.442, -0.442, 0.233, -0.134, 0
1.806, 1.66, -0.352, -0.111, 0.11, 0
0.421, 0.573, 1.775, 1.341, 1.099, 1
0.735, 3.15, -0.74, 0.478, 0.19, 0
0.574, 2.549, -0.574, 0.268, 0.229, 0
-0.385, -0.797, -0.293, -0.102, -0.069, 0
0.668, 2.159, -0.382, -0.154, 0.117, 0
0.297, 1.222, 1.612, -0.49, -0.261, 0
0.169, 0.523, 0.539, 1.885, 0.0, 1
0.909, 2.114, 0.864, -0.23, -0.106, 1
0.19, 1.045, 1.586, -0.476, 0.0, 0
1.176, 2.254, -0.343, 0.226, 0.156, 0
0.806, 1.226, 1.88, 1.044, 0.721, 1
-0.136, -0.397, 0.703, -0.743, 1.456, 1
0.44, 0.526, 1.648, 1.108, 1.932, 1
0.172, 0.768, 0.899, 0.826, -0.247, 1
0.262, 1.101, 2.179, -0.672, -0.56, 1
0.15, 0.424, 0.742, 1.839, 0.0, 0
0.305, 0.599, 0.826, 1.92, -0.635, 1
1.957, 1.436, -0.279, 0.232, -0.102, 0
0.567, 2.412, 1.066, 1.286, -0.362, 1
0.493, 2.278, 0.537, 1.631, -0.415, 0
0.497, 0.85, 2.082, 1.021, 0.69, 1
1.162, 0.769, -0.121, 0.094, -0.051, 0
0.16, 0.566, 1.141, -0.499, -0.534, 1
3.414, -0.243, 0.187, -0.081, 0.082, 0
0.198, 1.65, 0.707, 0.333, 0.179, 0
0.253, 1.877, -0.412, 0.262, -0.106, 0
-0.268, 0.813, -1.164, 1.662, 0.0, 1
1.153, 1.839, -0.26, -0.112, 0.091, 0
0.36, 1.301, 0.931, 1.889, -0.615, 1
0.449, 2.339, 1.345, 1.411, -0.354, 1
0.643, 1.634, -0.268, -0.141, 0.0, 0
2.991, 0.411, -0.115, 0.109, 0.104, 0
0.73, 2.527, 0.681, 0.426, -0.481, 0
0.125, 0.568, 0.883, 0.887, 0.0, 1
0.464, 2.4, 2.177, -0.387, -0.207, 1
0.321, 1.628, 2.141, -0.561, -0.275, 0
0.42, 1.985, -0.373, 0.448, 0.49, 0
0.258, 0.894, 2.718, -0.68, -0.338, 0
0.302, 0.65, 1.298, 1.893, -0.499, 1
-0.83, 1.088, -0.284, -0.135, 0.071, 0
0.513, 2.237, 2.028, -0.496, -0.249, 0
0.2, 0.565, 1.0, 1.958, -0.605, 0
3.516, -0.361, 0.173, 0.084, 0.069, 0
0.353, 0.956, 0.749, 1.758, -0.72, 1
0.727, 2.657, 1.16, 0.417, -0.19, 0
0.236, 1.053, 2.285, -0.652, -0.303, 0
0.289, 1.159, 0.777, 0.379, 0.333, 0
2.167, 0.312, -0.077, 0.074, -0.104, 0
2.007, 0.997, -0.149, 0.116, 0.062, 0
0.222, 0.436, 0.52, 1.207, 1.687, 1
0.877, 0.255, 2.422, -0.667, -0.416, 1
0.667, 3.055, -0.507, -0.226, -0.128, 0
0.107, 0.392, 0.376, 0.874, 1.125, 0
0.924, 2.334, -0.479, -0.175, -0.109, 0
0.65, 3.042, -0.487, -0.256, -0.206, 0
0.354, 1.042, 2.617, -0.728, -0.385, 1
