@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.364, 1.876, 2.619, -0.613, -0.267, 0
0.397, 0.967, 2.542, -0.79, -0.333, 0
0.544, 2.494, 1.148, 1.169, -0.355, 1
0.607, 2.526, 1.618, -0.467, -0.205, 0
0.528, 0.949, 1.6, -0.418, 1.071, 1
2.043, 1.455, 0.504, 0.394, -0.131, 0
0.16, 0.468, 0.48, 0.798, 0.0, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
0.182, 0.515, 0.739, 1.773, 0.0, 1
0.328, 0.517, 1.49, 0.888, 1.952, 1
0.454, 0.99, 1.292, 0.833, 2.049, 1
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.962, 2.006, -0.386, -0.173, -0.111, 0
2.328, 0.651, -0.112, 0.131, -0.051, 0
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.221, 1.265, 1.291, 0.504, -0.197, 0
0.159, 0.935, 2.185, -0.991, -0.428, 0
0.114, 0.366, 0.477, -0.74, 2.273, 0
2.063, 0.734, 0.317, 0.488, -0.447, 0
0.973, 2.317, -0.46, 1.452, -0.404, 0
0.687, 2.277, 1.469, -0.354, -0.167, 0
3.266, -0.23, 0.174, 0.113, -0.117, 0
0.197, 1.416, 2.061, -0.848, -0.299, 0
0.257, 1.182, 2.417, -0.7, 1.29, 0
2.993, 0.385, 1.248, -0.301, -0.118, 0
0.502, 2.169, 0.845, -0.253, -0.158, 0
-0.129, 1.094, 2.569, -0.844, -0.416, 0
0.27, 1.184, 2.32, -0.609, 0.0, 0
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.52, 1.97, 0.55, 0.248, -0.141, 0
0.391, 2.897, -0.59, 0.371, 0.953, 0
0.255, 1.428, 1.474, 0.525, -0.203, 0
0.252, 2.769, -0.651, 0.331, 0.214, 0
0.137, 0.268, 0.41, 0.996, 1.737, 0
0.337, 1.18, 1.616, 0.741, -0.396, 0
0.98, -0.688, -0.404, -1.3, -0.836, 0
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.279, 0.892, 2.474, -0.531, -0.307, 0
0.339, 1.134, 2.134, -0.593, -0.27, 0
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.383, 1.876, 0.687, 0.306, 0.0, 0
0.231, 1.25, 1.936, -0.53, -0.497, 0
-0.089, 1.333, -0.289, 0.746, -0.266, 0
0.433, 2.88, 0.945, 0.65, -0.23, 1
0.514, 2.276, -0.549, -0.189, 0.132, 0
3.466, 0.481, -0.134, 0.109, 0.077, 0
0.216, 0.365, 0.371, 0.981, 1.464, 0
0.181, 0.48, -0.852, 1.305, -0.543, 0
0.119, 0.804, 0.373, 1.278, 0.0, 1
0.121, 0.671, 0.951, 2.188, 0.0, 0
0.082, 0.343, 0.429, -0.823, 2.113, 1
0.696, 0.788, 1.702, 2.166, 0.0, 1
1.667, 0.772, 0.16, 0.123, 0.089, 0
2.131, 0.528, 0.131, 0.072, 0.06, 0
0.608, 2.829, -0.437, 0.247, -0.213, 0
0.474, 1.041, 1.766, 1.376, -0.47, 0
1.231, 1.8, 0.877, 1.553, -0.374, 1
0.94, 1.464, 1.335, 0.546, 1.342, 1
0.108, 0.493, 0.524, 1.885, 1.707, 0
0.706, 0.837, 1.422, 0.916, 1.748, 1
0.798, 3.137, -0.603, 0.545, 0.249, 0
0.961, 1.678, 1.486, 0.932, 0.726, 1
0.706, 2.845, 0.779, -0.202, -0.111, 0
0.215, 2.081, -0.428, 0.287, -0.181, 0
1.383, 1.322, 0.348, -0.109, 0.14, 0
0.495, 2.619, 0.691, 0.362, -0.155, 0
0.154, 0.339, 0.454, -0.625, 1.84, 0
0.272, 0.699, 0.419, 1.115, -0.529, 1
3.137, -0.266, 0.108, 0.091, -0.082, 0
0.463, 2.963, -0.63, 0.324, 0.991, 0
0.817, 1.094, -0.228, 0.143, -0.098, 0
0.297, 0.545, 0.349, 1.286, 0.849, 1
0.476, 2.249, 1.43, 0.691, -0.217, 0
0.164, 0.706, 1.122, 1.936, -0.614, 0
0.202, 0.733, 0.89, -0.343, 1.266, 1
2.337, 0.69, 0.299, 0.223, -0.393, 0
2.558, 0.56, 0.572, 0.476, 0.341, 0
0.256, 2.111, 1.173, -0.532, -0.244, 0
0.212, 1.047, 1.964, -0.541, 0.0, 0
0.341, 0.792, 2.458, -0.985, -0.459, 0
0.302, 3.331, -0.664, 0.32, -0.172, 0
0.292, 0.317, 0.71, 1.238, 0.913, 1
1.796, 0.6, 0.135, 0.211, -0.144, 0
0.511, 0.487, 1.832, 1.094, -0.397, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
0.239, 0.524, 0.571, -0.407, -1.046, 0
0.999, 2.345, -0.471, 1.402, -0.391, 0
0.233, 1.546, 1.399, 0.716, -0.422, 0
1.515, 2.574, -0.476, 0.396, 0.374, 0
0.29, 0.831, 1.73, 0.87, 0.0, 0
0.304, 1.88, -0.445, 0.322, -0.118, 0
0.504, 2.248, 1.15, 0.412, -0.189, 0
0.096, 0.337, 0.513, 1.485, 0.0, 0
1.339, 1.765, 1.763, -0.355, -0.144, 1
-0.195, -0.895, 1.893, -0.988, 0.0, 0
0.231, 0.987, 0.538, 0.437, 0.0, 0
0.922, 2.122, -0.391, 0.327, 0.186, 0
0.38, 2.927, -0.502, 0.367, 0.594, 0
0.785, 2.823, 1.235, 0.7, 0.367, 1
0.503, 0.813, 1.844, 0.772, 1.597, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
0.54, 3.144, -0.665, -0.261, 0.0, 0
0.213, 0.962, 2.447, -0.78, 1.386, 1
0.333, 1.906, 1.197, 0.714, 1.378, 1
0.383, 1.004, 2.238, 0.976, 0.544, 0
1.483, 1.798, 0.666, 0.92, 0.706, 0
0.544, 2.493, 1.148, 1.169, -0.355, 1
0.597, 2.565, -0.506, -0.261, -0.162, 0
0.474, 0.731, 0.957, 1.803, -0.634, 1
0.115, 0.594, 1.195, 0.942, -0.477, 1
0.223, 1.086, 2.658, -0.944, 0.0, 0
2.967, 0.918, 0.8, 0.266, -0.115, 0
0.289, 1.436, 2.611, -0.659, -0.315, 0
0.89, 3.092, -0.538, 0.417, 0.337, 0
1.19, 1.647, -0.274, -0.121, -0.06, 0
1.21, 2.364, -0.326, -0.155, 0.235, 0
0.334, 0.58, 0.978, 2.097, 1.297, 1
0.079, 0.355, 0.635, 0.519, -0.39, 0
0.302, 0.581, 2.032, 1.122, 1.408, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
3.336, -0.234, 0.14, -0.073, 0.081, 0
-0.118, 0.62, 1.462, 0.949, 0.0, 1
3.639, 0.608, -0.138, -0.095, -0.056, 0
0.271, 0.544, 0.439, 1.434, 0.851, 1
1.509, 1.113, -0.166, -0.076, 0.069, 0
0.883, 0.543, 1.275, 2.209, 0.691, 0
0.308, 1.825, -0.458, 0.35, -0.122, 0
-0.144, 1.292, 2.605, -0.826, -0.474, 0
0.327, 1.764, 0.575, 0.277, -0.096, 0
1.101, 0.717, -0.101, 0.068, -0.068, 0
0.31, -0.812, 1.327, -0.465, 0.513, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.145, 0.715, 1.784, 0.792, 0.0, 0
0.453, 1.44, 2.064, -0.478, 0.375, 0
0.174, 0.709, 2.382, -0.877, 1.723, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
1.712, 2.499, -0.446, -0.162, -0.1, 0
0.201, 1.369, 1.387, 0.507, -0.177, 0
0.187, 0.744, 0.868, 1.26, -0.578, 0
0.392, 1.371, 2.552, -0.6, 0.559, 0
0.702, 3.001, -0.525, -0.234, -0.129, 0
0.647, 1.483, 1.368, 0.627, 1.016, 0
0.49, 0.722, -1.086, -0.999, -0.785, 1
0.851, 2.024, 0.903, 0.524, 0.634, 1
0.5, 2.247, -0.468, -0.176, -0.099, 0
0.103, 0.435, 0.622, 1.844, -0.797, 1
1.508, 1.606, 0.657, 0.801, 0.942, 0
1.6, 0.579, -0.091, 0.082, 0.073, 0
0.789, 1.414, 1.1, 1.857, -0.593, 1
0.337, 1.919, 0.578, 0.274, 0.113, 0
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.096, 0.498, 0.84, 0.849, 0.0, 1
0.736, 2.493, -0.363, 0.211, 0.145, 0
0.198, 1.356, 1.442, -0.491, -0.181, 0
0.24, 1.01, 0.396, 0.449, 0.561, 0
0.246, 1.187, 2.52, -0.672, 1.263, 0
0.128, 0.389, 0.516, 1.049, 0.0, 0
0.182, 0.814, 1.867, 1.07, 0.0, 0
0.315, 2.086, -0.505, 0.343, -0.136, 0
2.963, 0.322, 0.206, 0.088, 0.11, 0
0.245, 0.569, 0.456, 0.971, 1.058, 0
0.448, 0.675, 1.287, 1.033, 2.068, 1
0.225, 0.618, 1.494, 0.633, 1.451, 1
2.796, 0.551, 0.577, 0.687, 0.401, 0
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.726, 1.023, 0.354, -0.1, 0.069, 0
0.098, 0.451, 0.767, 2.514, 0.0, 1
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.121, 0.544, 0.494, 0.468, 1.522, 1
0.187, 0.422, 0.393, 1.4, -0.748, 1
0.247, 0.563, 0.768, 1.569, -0.961, 1
1.02, 0.605, 1.869, 1.409, 0.755, 1
2.168, 0.402, -0.122, -0.083, -0.051, 0
0.535, 2.167, 0.702, 0.414, -0.364, 0
0.25, 0.757, 1.124, 1.021, -0.579, 1
2.836, 0.582, -0.132, 0.178, 0.106, 0
0.156, 1.334, 1.158, 0.556, -0.214, 0
2.986, 0.818, -0.128, 0.094, 0.065, 0
1.6, 0.524, 0.135, 0.129, -0.2, 0
0.516, 1.952, 1.204, -0.345, -0.176, 0
1.946, 1.19, 0.265, 0.111, -0.065, 0
2.493, 0.61, 0.189, 0.163, 0.102, 0
0.243, 1.014, 2.373, 1.039, 0.0, 0
1.309, 1.141, 1.623, -0.508, -0.211, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
1.0, 1.795, 0.35, 0.242, -0.164, 0
-1.595, 0.679, -0.188, -0.127, -0.092, 0
2.763, 1.039, 0.479, 0.679, -0.163, 0
0.857, 2.735, -0.45, -0.187, -0.199, 0
0.165, 1.257, 2.274, -0.82, -0.35, 0
0.27, 1.316, 1.876, -0.723, -0.384, 0
0.199, 0.636, 0.753, 1.258, 0.0, 1
0.17, 0.986, 2.489, -0.633, 0.0, 0
2.453, 0.888, 0.384, 0.375, 0.429, 0
0.904, 1.135, 1.596, -0.505, 0.859, 1
2.981, 0.333, 0.158, -0.073, 0.056, 0
0.21, 0.822, 2.42, 1.258, 1.277, 1
0.301, 1.704, 1.237, 1.884, -0.639, 0
1.456, 2.755, -0.416, 0.309, 0.398, 0
0.257, 0.57, 1.962, 1.559, 0.547, 0
0.525, 1.543, 1.83, 1.724, -0.479, 1
2.637, 0.482, 0.179, 0.133, -0.05, 0
3.75, -0.256, 0.24, 0.194, -0.071, 0
0.161, 0.548, 0.966, 1.674, -0.52, 0
0.562, 3.04, -0.641, -0.265, -0.188, 0
0.577, 1.909, -0.372, -0.189, -0.148, 0
0.3, 1.396, 1.661, -0.459, -0.214, 0
0.724, 3.408, -0.449, -0.215, 0.169, 0
0.249, 1.315, 1.175, 0.572, 0.0, 0
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.334, 0.442, 0.958, 2.175, -0.879, 0
0.13, 0.623, 0.993, 2.13, -0.793, 1
0.218, 0.816, 1.317, 2.113, -0.655, 0
0.886, 1.555, 2.311, -0.56, -0.228, 1
0.636, 3.198, -0.554, 0.31, 0.274, 0
0.189, 0.61, 0.518, 0.791, 1.297, 1
0.069, 0.562, 0.563, 0.474, 0.0, 0
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.16, 0.566, -1.3, -0.748, -0.354, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.639, 1.201, 1.963, -0.682, -0.242, 0
0.086, 0.464, 0.309, 0.495, 0.921, 0
0.717, 0.72, 2.504, -0.794, 0.427, 0
1.592, 1.644, 0.581, -0.183, -0.11, 0
0.32, 1.033, 2.29, 1.106, 1.171, 1
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.228, 1.38, 1.297, 0.535, -0.219, 0
3.012, 1.408, 0.341, -0.123, -0.073, 0
0.174, 0.854, 0.867, 0.584, -0.46, 1
0.1, 0.405, 0.58, 0.849, 0.939, 0
1.258, 0.737, -0.127, 0.091, 0.065, 0
0.189, 0.548, 0.918, 1.984, -0.614, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
1.487, 1.568, 1.605, -0.261, -0.131, 0
0.258, 0.699, 0.836, 2.133, 0.0, 1
1.101, 3.092, -0.626, 0.28, 0.162, 0
1.483, 1.798, 0.666, 0.921, 0.707, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.27, 0.812, 2.105, 0.852, 0.415, 1
0.559, 2.521, 1.509, 0.648, -0.272, 0
0.172, 0.473, 0.679, 1.616, -0.756, 1
0.876, 3.241, -0.58, 0.551, 0.327, 0
-0.191, -0.863, -0.927, -0.577, -0.297, 0
0.534, 2.848, -0.663, -0.215, -0.118, 0
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
0.122, 0.512, 0.828, 1.683, 0.0, 1
0.193, 0.996, 2.144, -0.867, 0.0, 0
-0.094, -0.341, 0.691, -0.623, 0.0, 1
1.722, 0.517, 2.304, -0.48, -0.191, 0
0.716, 2.804, 1.443, -0.436, -0.201, 0
0.305, 0.599, 0.826, 1.921, -0.636, 1
0.132, 0.436, 0.501, 0.961, 0.881, 0
0.519, 2.216, -0.407, -0.173, -0.095, 0
0.183, 1.136, 1.711, -0.517, 0.0, 0
-0.165, 1.809, 1.261, 0.59, 0.366, 0
0.298, 1.241, 1.055, -0.314, -0.624, 0
2.406, -0.22, 0.216, 0.198, -0.066, 0
0.461, 0.585, 1.306, 1.773, -0.505, 0
0.328, 1.144, 0.872, 1.914, -0.704, 1
0.651, 2.023, 1.176, -0.344, -0.18, 0
0.211, 0.32, 0.595, 1.601, 1.188, 1
1.061, 2.04, -0.56, -0.277, -0.191, 0
0.31, 1.074, 2.474, 1.139, -0.467, 0
2.03, 0.636, -0.098, 0.078, 0.056, 0
0.535, 1.65, 1.336, 1.805, -0.458, 1
1.031, 0.584, 1.866, 1.532, -0.672, 1
0.651, 1.128, 1.883, -0.506, 0.417, 0
2.074, 1.149, 0.493, 0.339, -0.134, 0
0.641, 1.284, 2.266, 1.508, -0.421, 1
0.635, 1.895, -0.488, 0.204, -0.116, 0
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.317, 1.119, 2.004, -0.864, 0.0, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
1.527, 1.36, -0.303, -0.137, -0.092, 0
0.251, 0.511, 1.136, 1.042, 0.0, 1
2.237, 1.288, 0.45, 0.442, -0.23, 0
0.687, 2.34, 0.641, 0.404, -0.406, 0
2.869, 1.077, 0.523, 0.5, -0.134, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
0.214, 1.433, 1.771, -0.542, 0.0, 0
0.674, 2.842, -0.383, -0.161, -0.127, 0
1.064, 2.8, -0.421, -0.204, 0.239, 0
2.995, 1.389, -0.242, -0.106, -0.069, 0
1.227, 1.634, -0.298, 0.183, -0.093, 0
0.245, 0.484, 1.991, 0.879, 0.608, 0
3.222, 0.51, -0.151, 0.16, -0.06, 0
0.433, 0.595, 0.98, 2.318, -0.762, 0
0.585, 0.629, 1.867, 0.911, -0.407, 1
1.568, 1.44, -0.223, 0.129, -0.079, 0
1.487, 1.569, 1.606, -0.262, -0.131, 0
0.061, 0.266, 0.403, 0.529, 1.194, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
0.121, 0.268, 0.467, -0.611, -1.052, 0
1.023, 1.009, -0.209, -0.085, -0.06, 0
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.486, 3.553, -0.57, -0.26, -0.159, 0
0.214, 1.294, 0.847, 1.085, -0.415, 0
0.178, 0.702, 1.728, 1.329, -0.822, 1
0.596, 0.671, 1.581, 1.095, 0.583, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.301, 0.538, 0.551, 1.29, 0.0, 1
1.493, 1.664, 0.583, -0.175, -0.104, 0
1.253, 2.393, -0.461, 0.23, 0.16, 0
0.298, 1.866, 0.955, 2.193, -0.589, 0
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
0.277, 0.872, 1.918, 1.371, -0.449, 0
0.381, 1.368, 1.608, 0.783, -0.601, 1
0.352, 1.531, 1.81, 0.97, 1.126, 0
0.213, 0.51, 0.977, 1.266, 1.975, 1
2.444, 0.273, 0.139, 0.156, -0.063, 0
0.602, 1.077, 1.397, -0.581, 1.484, 1
3.53, -0.29, 0.154, -0.071, -0.046, 0
0.997, 1.578, 1.248, -0.353, 0.979, 1
0.597, 1.624, 1.5, -0.473, -0.197, 0
2.44, 1.136, -0.243, -0.074, 0.0, 0
0.174, 0.619, 1.468, 1.262, 0.0, 0
2.866, -0.213, 0.166, 0.1, -0.094, 0
0.101, 0.333, 0.52, 1.505, 1.15, 0
0.108, 0.355, 0.418, 0.592, 2.053, 0
0.816, 3.026, -0.454, -0.198, -0.133, 0
1.724, 2.823, -0.384, -0.127, -0.075, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
1.264, 2.951, -0.463, -0.179, -0.133, 0
1.109, 2.194, 1.666, -0.357, -0.145, 1
0.374, 3.148, 1.502, 0.533, -0.174, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
0.749, 2.044, 0.938, 1.239, -0.376, 0
0.716, 3.174, -0.412, -0.232, 0.504, 0
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
1.509, 1.922, 0.539, 1.303, -0.333, 0
0.262, 1.304, 2.382, -0.794, -0.416, 0
0.522, 0.539, 1.575, 1.194, 1.138, 1
0.135, 0.267, 0.421, 1.007, 1.695, 0
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.081, 0.332, 0.424, -0.699, 1.923, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
1.526, 1.931, -0.374, -0.265, 0.867, 0
0.111, 0.452, 0.574, 1.57, 0.892, 1
0.915, 2.919, 0.802, 0.635, 0.386, 0
0.403, 0.391, 1.954, 1.141, -0.683, 1
0.264, 0.936, 1.734, 0.998, 1.148, 1
0.35, 1.14, 1.252, 0.763, -0.211, 0
0.697, 1.068, 1.811, 0.515, -0.298, 1
1.4, 1.535, 0.36, 0.265, 0.143, 0
0.643, 1.547, -0.301, 0.156, -0.065, 0
0.334, 1.781, 0.698, 0.284, -0.124, 0
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.381, 0.55, 1.864, 1.204, -0.368, 0
0.288, 1.589, 2.961, -0.863, 0.0, 0
1.4, 1.01, 0.296, 0.159, -0.166, 0
0.23, 1.214, 1.916, -0.55, -0.535, 0
0.311, 2.639, -0.463, -0.193, -0.265, 0
1.293, 1.097, -0.78, -0.596, -0.315, 0
0.356, 0.551, 1.79, 1.089, 0.986, 0
0.093, 0.281, 0.371, 0.441, 0.0, 0
2.832, -0.255, 0.122, 0.118, -0.058, 0
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.364, 2.511, -0.373, 0.233, -0.341, 0
0.286, 0.602, 2.168, 1.21, 0.553, 0
0.532, 2.657, -0.51, 0.449, 0.698, 1
1.018, 0.77, -0.12, 0.075, 0.081, 0
0.396, 0.629, 1.525, 1.985, 0.0, 1
0.128, 0.442, 0.52, 2.045, 0.0, 0
1.908, 0.57, -0.108, 0.145, -0.193, 0
1.014, 0.653, 1.828, 1.07, 1.297, 1
0.227, 0.303, 0.59, 1.548, 0.964, 1
0.14, 0.369, 0.453, 2.025, -0.919, 0
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.309, 2.579, -0.51, -0.213, -0.305, 0
0.123, 0.808, 1.178, -0.971, -0.361, 0
0.315, 1.189, 2.53, -0.638, -0.517, 1
1.017, 2.179, 1.284, 0.816, -0.228, 0
0.682, 2.257, -0.443, -0.238, -0.246, 0
0.403, -0.648, 2.077, -0.693, 0.832, 1
2.712, 0.384, 1.604, -0.353, -0.129, 0
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.264, 0.984, 0.623, 0.73, 0.869, 1
0.397, 2.921, -0.637, 0.523, 0.0, 0
1.191, 2.041, -0.367, 0.237, 0.216, 0
0.122, 0.827, 0.475, 1.191, 0.0, 1
0.557, 2.204, -0.467, 0.348, -0.259, 0
1.721, 0.578, -0.193, -0.13, -0.1, 0
0.257, 1.029, 2.142, 1.26, 0.0, 1
1.214, 2.723, 0.921, 0.318, -0.138, 0
0.158, 0.416, 0.499, 2.135, -0.893, 0
0.118, 0.306, 0.559, 2.143, -0.666, 0
0.59, 1.933, -0.43, 0.487, 0.774, 0
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.099, 0.472, 1.064, 1.996, -0.781, 0
2.666, 0.329, 0.188, 0.226, -0.079, 0
0.965, 1.935, 0.837, 1.316, -0.404, 0
0.316, 0.67, 2.039, 0.978, 1.835, 1
0.268, 2.019, 1.212, 0.629, 0.0, 0
0.423, 0.691, 2.491, 0.941, 0.758, 1
1.322, 0.603, 0.156, 0.145, -0.163, 0
0.231, 1.764, 1.438, 1.052, -0.489, 0
0.565, 1.167, 1.552, -0.516, 1.483, 1
0.61, 1.225, 1.108, 1.224, -0.431, 1
0.147, 0.569, 0.732, 2.224, -0.639, 0
0.363, 0.4, 0.848, 1.914, -0.623, 0
0.547, 1.069, 1.007, 2.259, -0.731, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
0.209, 1.072, 2.069, -0.636, -0.238, 0
0.269, 0.725, 2.656, 1.374, 0.893, 1
0.644, 1.088, 1.85, -0.51, 0.436, 0
1.415, 1.529, -0.248, -0.101, 0.092, 0
1.061, 3.173, -0.631, -0.238, 0.162, 0
0.441, 0.794, 1.914, 0.962, 1.607, 1
0.195, 0.854, 1.671, 0.779, 0.477, 1
0.265, 1.313, 2.753, -0.78, 0.0, 0
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.573, 0.733, 2.036, -0.445, 0.642, 1
0.478, 2.033, 2.162, -0.682, 0.0, 0
0.493, 1.572, 1.564, 1.509, -0.349, 1
0.388, 0.577, 0.743, 1.54, 1.1, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.144, 0.448, 0.543, 0.775, 0.0, 0
3.087, 0.57, 1.064, -0.254, -0.094, 0
0.24, 0.551, 0.647, 1.204, 1.426, 1
3.227, 0.521, -0.127, -0.08, -0.039, 0
2.317, 0.282, 1.688, -0.397, 0.269, 0
0.418, 2.138, 1.839, 0.707, -0.337, 0
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.573, 0.92, 1.713, 0.78, 0.487, 0
1.098, 2.506, -0.347, -0.148, 0.181, 0
-0.158, 1.356, 2.289, -0.745, 0.0, 0
0.271, 2.481, -0.485, 0.312, -0.14, 0
0.34, 1.797, 2.403, -0.652, -0.289, 0
0.143, 0.394, 0.731, 2.066, 0.0, 1
2.696, -0.22, 0.158, 0.09, 0.078, 0
0.494, 1.763, 1.245, 0.454, 0.188, 0
0.334, 1.01, 2.931, -0.842, 0.0, 0
0.545, 3.467, -0.483, -0.222, -0.151, 0
-0.251, 1.135, 1.116, -0.517, -0.274, 0
0.215, 0.376, 0.637, 1.861, 1.246, 1
0.353, 2.236, -0.549, 0.309, -0.279, 0
1.402, 0.893, 1.488, 1.385, -0.652, 1
0.293, 1.714, 0.461, 0.22, -0.097, 0
1.312, 1.371, -0.298, -0.131, 0.076, 0
3.126, 0.482, 0.232, -0.141, 0.524, 0
0.38, 2.328, -0.485, 0.285, -0.111, 0
1.239, 1.892, 0.585, 0.715, 0.742, 0
0.916, 2.596, -0.414, -0.46, 0.979, 0
0.25, 1.016, 3.155, -0.745, -0.363, 0
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.69, 2.921, -0.568, -0.222, -0.139, 0
0.096, 0.326, 0.449, 1.419, 1.145, 0
0.77, 1.607, 0.427, 0.183, -0.079, 0
0.786, 0.546, 1.548, 1.737, -0.757, 1
2.302, 0.619, -0.093, 0.086, 0.052, 0
0.54, 2.787, -0.667, -0.242, -0.157, 0
0.312, 0.847, 0.564, 1.911, -0.682, 0
0.304, 3.327, -0.623, -0.266, -0.164, 0
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.983, 1.915, 1.802, -0.662, -0.197, 1
0.201, 0.892, 0.909, 1.008, -0.476, 1
0.668, 1.559, -0.3, -0.128, -0.07, 0
0.874, 1.241, -0.282, 0.175, -0.108, 0
0.286, 2.793, -0.459, 0.22, 0.156, 0
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.157, 0.557, 0.706, 2.038, -0.625, 0
0.214, 0.929, 2.404, 1.093, 0.513, 0
1.963, 1.677, -0.332, -0.109, 0.102, 0
0.162, 1.153, 1.582, -0.687, 0.0, 0
0.334, 1.478, 2.134, -0.654, 0.593, 0
0.907, 1.906, -0.415, -0.155, -0.101, 0
0.17, 0.46, 0.684, -0.74, 0.0, 0
0.567, 0.907, 1.464, -0.617, -0.492, 1
3.092, -0.37, -0.131, -0.077, -0.051, 0
0.185, 0.484, 0.789, 1.838, 0.0, 0
0.461, 2.512, -0.492, 1.421, -0.411, 0
0.513, 0.545, 1.953, 0.979, -0.547, 1
0.689, 1.289, 2.224, 1.191, -0.418, 1
0.229, 0.718, 0.778, 1.253, 0.0, 1
0.175, 0.964, 2.055, -0.756, -0.625, 0
0.333, 0.408, 1.404, 1.46, -0.751, 0
0.782, 2.546, 1.536, -0.43, 0.0, 0
0.055, 0.259, 0.32, -0.469, 0.0, 0
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.125, 1.0, 0.65, 1.428, 0.0, 1
0.288, 0.891, 1.932, 1.42, -0.454, 0
-0.239, -0.788, -0.517, -0.287, -0.152, 0
0.321, 0.648, 0.388, 1.075, 0.0, 1
1.688, 1.674, 1.574, -0.348, -0.164, 0
0.411, 2.611, -0.561, 0.349, -0.162, 0
0.424, 0.428, 1.041, 1.114, 0.792, 0
3.426, 0.753, -0.143, -0.091, -0.053, 0
0.278, 2.433, 1.106, 0.58, 0.271, 0
0.345, 1.987, 1.372, 0.678, -0.254, 0
0.902, 1.984, -0.398, -0.194, -0.118, 0
3.343, -0.28, -0.102, 0.077, -0.052, 0
0.895, 0.559, 1.321, 1.421, 1.516, 1
0.128, 0.621, 1.433, 2.052, 0.0, 0
0.138, 0.361, 0.526, 1.951, -0.665, 0
-0.114, 1.272, 2.177, -0.644, -0.36, 0
1.103, 0.633, 2.839, -0.626, -0.249, 1
0.279, 0.676, 1.059, 0.924, 0.0, 1
0.962, 1.664, 1.233, -0.71, 1.043, 1
2.221, 0.327, 0.37, -0.084, 0.063, 0
0.225, 2.497, -0.567, 0.278, 0.175, 0
0.147, 0.502, 0.83, 0.36, -0.184, 0
2.046, 0.532, 2.079, -0.445, -0.161, 0
0.214, 0.601, 2.278, -0.771, -0.904, 1
