@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
2.84, 0.694, 0.395, -0.087, 0.08, 0
0.219, 0.484, -0.573, -1.097, -0.629, 1
-0.523, -0.751, -0.851, -0.583, 1.304, 1
0.136, 0.344, 0.534, 0.508, 1.165, 0
0.294, 1.19, 2.566, -0.72, -0.33, 0
0.147, 0.417, 0.515, -0.73, 0.0, 0
0.371, 1.222, 1.661, 0.645, 0.0, 0
2.504, 0.461, 0.21, 0.17, -0.066, 0
0.303, 1.696, 1.027, 0.449, -0.241, 0
0.064, 0.286, 0.689, 0.449, -0.448, 1
2.324, 0.65, -0.112, 0.131, -0.052, 0
1.061, 2.765, -0.46, 0.286, 0.73, 0
0.202, 0.486, 0.528, 1.473, -0.81, 1
1.158, 0.988, -0.194, 0.094, 0.061, 0
0.811, 2.098, 0.834, 1.39, -0.433, 0
0.908, 0.772, 1.949, 1.827, -0.504, 1
3.273, 0.455, 0.488, 0.576, 0.307, 0
2.283, -0.2, 0.092, 0.071, -0.067, 0
0.996, 2.348, -0.41, -0.202, 0.0, 0
1.604, 0.991, 1.616, 0.869, 0.765, 1
2.785, 0.581, 0.279, -0.073, 0.081, 0
0.377, 0.801, 2.391, -0.743, -0.506, 1
1.583, 2.372, -0.478, -0.209, -0.109, 0
0.121, 0.718, 0.396, 0.716, 0.0, 0
0.226, 1.21, -0.274, 0.435, 0.55, 0
0.476, 1.125, 0.832, 1.147, -0.518, 1
0.099, 0.378, 0.766, 0.692, 0.502, 1
0.513, 1.105, 1.385, -0.358, 0.257, 0
0.763, 1.414, 1.484, -0.299, -0.313, 1
0.442, 2.568, 0.851, 0.469, -0.275, 0
0.251, 1.268, 0.739, 0.863, 0.0, 1
0.179, 0.878, 0.698, 1.531, 0.0, 1
3.467, -0.319, 0.408, 0.405, -0.111, 0
0.974, 1.071, -0.194, -0.079, -0.058, 0
0.671, 0.593, 2.116, 1.026, 1.258, 1
2.631, 0.604, -0.12, 0.098, -0.061, 0
0.426, 0.754, 1.966, 0.915, 1.399, 1
0.132, 1.589, 1.012, 0.685, 0.0, 0
0.887, 1.627, -0.274, 0.172, -0.14, 0
0.89, 2.261, -0.527, -0.224, 0.154, 0
0.478, 2.114, -0.458, -0.191, -0.116, 0
0.435, 3.341, -0.518, -0.294, 0.625, 0
0.348, 0.918, 2.355, 1.037, 0.421, 0
2.112, 1.354, -0.184, -0.097, 0.077, 0
0.281, 0.576, 0.628, -0.346, 0.99, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.262, 1.54, 2.029, -0.76, 0.65, 0
0.176, 0.472, 1.928, -0.583, 0.0, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.364, 1.876, 2.619, -0.613, -0.267, 0
0.52, 0.38, 0.535, 1.639, 0.997, 1
0.528, 0.949, 1.6, -0.418, 1.071, 1
2.043, 1.455, 0.504, 0.394, -0.131, 0
0.16, 0.468, 0.48, 0.798, 0.0, 0
0.544, 1.687, 0.933, -0.294, 0.355, 0
3.5, -0.292, 0.161, -0.086, -0.085, 0
0.454, 0.99, 1.292, 0.833, 2.049, 1
0.236, 0.46, 2.043, 0.909, 0.646, 0
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.962, 2.006, -0.386, -0.173, -0.111, 0
2.328, 0.651, -0.112, 0.131, -0.051, 0
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.513, 3.256, -0.436, -0.268, 0.322, 0
0.515, 2.984, -0.793, 0.352, -0.202, 0
0.221, 1.265, 1.291, 0.504, -0.197, 0
1.839, 0.735, 0.208, 0.143, -0.075, 0
0.159, 0.935, 2.185, -0.991, -0.428, 0
1.376, 1.472, -0.29, 0.24, -0.172, 0
2.744, 0.524, 1.465, -0.331, -0.129, 0
0.973, 2.317, -0.46, 1.452, -0.404, 0
0.687, 2.277, 1.469, -0.354, -0.167, 0
3.266, -0.23, 0.174, 0.113, -0.117, 0
0.197, 1.416, 2.061, -0.848, -0.299, 0
0.257, 1.182, 2.417, -0.7, 1.29, 0
2.993, 0.385, 1.248, -0.301, -0.118, 0
0.375, 1.797, 0.708, 0.401, 0.0, 0
0.502, 2.169, 0.845, -0.253, -0.158, 0
-0.129, 1.094, 2.569, -0.844, -0.416, 0
0.27, 1.184, 2.32, -0.609, 0.0, 0
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.401, 1.784, 1.217, 0.458, -0.284, 0
0.52, 1.97, 0.55, 0.248, -0.141, 0
0.391, 2.897, -0.59, 0.371, 0.953, 0
0.252, 2.769, -0.651, 0.331, 0.214, 0
0.98, -0.688, -0.404, -1.3, -0.836, 0
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.279, 0.892, 2.474, -0.531, -0.307, 0
0.339, 1.134, 2.134, -0.593, -0.27, 0
2.177, 1.375, -0.208, -0.083, 0.087, 0
0.383, 1.876, 0.687, 0.306, 0.0, 0
-0.089, 1.333, -0.289, 0.746, -0.266, 0
0.433, 2.88, 0.945, 0.65, -0.23, 1
0.514, 2.276, -0.549, -0.189, 0.132, 0
0.501, 1.934, -0.39, -0.211, -0.1, 0
3.098, 0.358, 1.359, -0.324, -0.126, 0
0.099, 0.789, -0.833, 1.781, -0.602, 1
0.181, 0.48, -0.852, 1.305, -0.543, 0
0.119, 0.804, 0.373, 1.278, 0.0, 1
0.121, 0.671, 0.951, 2.188, 0.0, 0
0.696, 0.788, 1.702, 2.166, 0.0, 1
2.414, 1.231, -0.281, 0.131, 0.278, 0
0.608, 2.829, -0.437, 0.247, -0.213, 0
0.474, 1.041, 1.766, 1.376, -0.47, 0
1.231, 1.8, 0.877, 1.553, -0.374, 1
0.94, 1.464, 1.335, 0.546, 1.342, 1
0.108, 0.493, 0.524, 1.885, 1.707, 0
0.457, 1.035, 1.066, 0.84, 0.0, 1
0.706, 0.837, 1.422, 0.916, 1.748, 1
0.798, 3.137, -0.603, 0.545, 0.249, 0
0.961, 1.678, 1.486, 0.932, 0.726, 1
0.706, 2.845, 0.779, -0.202, -0.111, 0
0.215, 2.081, -0.428, 0.287, -0.181, 0
0.154, 0.339, 0.454, -0.625, 1.84, 0
0.272, 0.699, 0.419, 1.115, -0.529, 1
0.115, 0.528, 1.125, 2.296, 0.0, 0
0.463, 2.963, -0.63, 0.324, 0.991, 0
0.817, 1.094, -0.228, 0.143, -0.098, 0
0.404, 1.193, 1.848, 1.005, 0.0, 0
0.297, 0.545, 0.349, 1.286, 0.849, 1
1.208, 1.688, -0.517, -0.256, -0.178, 1
0.164, 0.706, 1.122, 1.936, -0.614, 0
2.337, 0.69, 0.299, 0.223, -0.393, 0
2.558, 0.56, 0.572, 0.476, 0.341, 0
0.256, 2.111, 1.173, -0.532, -0.244, 0
0.212, 1.047, 1.964, -0.541, 0.0, 0
0.341, 0.792, 2.458, -0.985, -0.459, 0
0.208, 0.824, 1.253, 1.792, -0.738, 1
0.302, 3.331, -0.664, 0.32, -0.172, 0
2.533, 0.267, 0.133, 0.16, -0.064, 0
1.796, 0.6, 0.135, 0.211, -0.144, 0
0.511, 0.487, 1.832, 1.094, -0.397, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
0.344, 1.503, 0.948, -0.319, 0.459, 0
0.999, 2.345, -0.471, 1.402, -0.391, 0
0.233, 1.546, 1.399, 0.716, -0.422, 0
1.515, 2.574, -0.476, 0.396, 0.374, 0
0.29, 0.831, 1.73, 0.87, 0.0, 0
0.304, 1.88, -0.445, 0.322, -0.118, 0
0.504, 2.248, 1.15, 0.412, -0.189, 0
0.096, 0.337, 0.513, 1.485, 0.0, 0
-0.195, -0.895, 1.893, -0.988, 0.0, 0
0.231, 0.987, 0.538, 0.437, 0.0, 0
0.922, 2.122, -0.391, 0.327, 0.186, 0
0.394, 2.329, 0.972, 0.7, 0.875, 1
0.38, 2.927, -0.502, 0.367, 0.594, 0
0.233, 0.86, 2.49, -0.71, 0.547, 0
0.785, 2.823, 1.235, 0.7, 0.367, 1
0.503, 0.813, 1.844, 0.772, 1.597, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
0.54, 3.144, -0.665, -0.261, 0.0, 0
1.172, 1.957, -0.32, -0.146, 0.128, 0
0.213, 0.962, 2.447, -0.78, 1.386, 1
0.122, 0.573, 1.393, 2.191, 0.0, 0
1.103, 0.633, 2.839, -0.626, -0.248, 1
0.333, 1.906, 1.197, 0.714, 1.378, 1
1.453, 2.15, -0.566, -0.182, -0.107, 0
2.115, 0.421, 0.154, 0.121, -0.149, 0
0.544, 2.493, 1.148, 1.169, -0.355, 1
0.723, 2.415, 1.512, -0.365, -0.17, 0
0.597, 2.565, -0.506, -0.261, -0.162, 0
0.474, 0.731, 0.957, 1.803, -0.634, 1
0.119, 0.483, 0.629, 2.132, -0.659, 0
2.967, 0.918, 0.8, 0.266, -0.115, 0
0.289, 1.436, 2.611, -0.659, -0.315, 0
0.89, 3.092, -0.538, 0.417, 0.337, 0
1.719, 0.6, -0.104, 0.089, 0.068, 0
1.19, 1.647, -0.274, -0.121, -0.06, 0
0.332, 1.139, 1.262, 0.825, 0.0, 0
0.067, 0.286, 0.428, -0.454, 0.0, 0
0.334, 0.58, 0.978, 2.097, 1.297, 1
0.305, 1.943, 1.757, 0.721, -0.35, 0
0.472, 3.394, -0.518, 0.625, -0.199, 0
0.079, 0.355, 0.635, 0.519, -0.39, 0
0.302, 0.581, 2.032, 1.122, 1.408, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
3.336, -0.234, 0.14, -0.073, 0.081, 0
-0.118, 0.62, 1.462, 0.949, 0.0, 1
3.639, 0.608, -0.138, -0.095, -0.056, 0
1.509, 1.113, -0.166, -0.076, 0.069, 0
0.883, 0.543, 1.275, 2.209, 0.691, 0
0.43, 2.588, 1.361, -0.372, -0.195, 0
3.236, 0.591, -0.148, -0.069, -0.057, 0
-0.144, 1.292, 2.605, -0.826, -0.474, 0
0.327, 1.764, 0.575, 0.277, -0.096, 0
1.101, 0.717, -0.101, 0.068, -0.068, 0
0.31, -0.812, 1.327, -0.465, 0.513, 1
0.173, 0.362, 0.693, 1.387, -0.804, 1
0.145, 0.715, 1.784, 0.792, 0.0, 0
0.305, 1.2, 1.679, 1.386, 0.0, 1
0.453, 1.44, 2.064, -0.478, 0.375, 0
0.174, 0.709, 2.382, -0.877, 1.723, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
1.712, 2.499, -0.446, -0.162, -0.1, 0
0.201, 1.369, 1.387, 0.507, -0.177, 0
0.187, 0.744, 0.868, 1.26, -0.578, 0
0.49, 0.722, -1.086, -0.999, -0.785, 1
0.5, 2.247, -0.468, -0.176, -0.099, 0
0.094, 0.392, 0.477, 1.763, 0.0, 1
0.103, 0.435, 0.622, 1.844, -0.797, 1
1.508, 1.606, 0.657, 0.801, 0.942, 0
0.789, 1.414, 1.1, 1.857, -0.593, 1
0.337, 1.919, 0.578, 0.274, 0.113, 0
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.736, 2.493, -0.363, 0.211, 0.145, 0
0.246, 1.187, 2.52, -0.672, 1.263, 0
0.128, 0.389, 0.516, 1.049, 0.0, 0
1.246, 2.402, -0.509, -0.18, 0.0, 0
0.182, 0.814, 1.867, 1.07, 0.0, 0
2.963, 0.322, 0.206, 0.088, 0.11, 0
0.245, 0.569, 0.456, 0.971, 1.058, 0
0.509, 1.904, 1.168, -0.309, -0.273, 1
0.225, 0.618, 1.494, 0.633, 1.451, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.726, 1.023, 0.354, -0.1, 0.069, 0
0.098, 0.451, 0.767, 2.514, 0.0, 1
1.126, 0.591, 0.327, 0.236, -0.176, 0
0.121, 0.544, 0.494, 0.468, 1.522, 1
0.187, 0.422, 0.393, 1.4, -0.748, 1
0.247, 0.563, 0.768, 1.569, -0.961, 1
1.02, 0.605, 1.869, 1.409, 0.755, 1
2.168, 0.402, -0.122, -0.083, -0.051, 0
0.535, 2.167, 0.702, 0.414, -0.364, 0
0.25, 0.757, 1.124, 1.021, -0.579, 1
2.836, 0.582, -0.132, 0.178, 0.106, 0
2.986, 0.818, -0.128, 0.094, 0.065, 0
1.6, 0.524, 0.135, 0.129, -0.2, 0
1.946, 1.19, 0.265, 0.111, -0.065, 0
0.207, 0.87, 0.664, 2.123, -0.786, 1
0.254, 3.163, -0.5, 1.249, -0.376, 0
1.309, 1.141, 1.623, -0.508, -0.211, 0
0.296, 2.031, 1.457, 0.737, -0.317, 0
1.0, 1.795, 0.35, 0.242, -0.164, 0
-1.595, 0.679, -0.188, -0.127, -0.092, 0
2.763, 1.039, 0.479, 0.679, -0.163, 0
0.277, 0.805, 1.301, 0.64, 0.0, 1
0.857, 2.735, -0.45, -0.187, -0.199, 0
0.451, 2.116, -0.46, 0.391, 0.465, 1
0.27, 1.316, 1.876, -0.723, -0.384, 0
0.394, 0.968, 2.311, 1.118, 0.58, 0
0.251, 1.413, 2.024, -0.54, -0.505, 0
0.17, 0.986, 2.489, -0.633, 0.0, 0
2.453, 0.888, 0.384, 0.375, 0.429, 0
0.904, 1.135, 1.596, -0.505, 0.859, 1
2.981, 0.333, 0.158, -0.073, 0.056, 0
0.301, 1.704, 1.237, 1.884, -0.639, 0
0.257, 0.57, 1.962, 1.559, 0.547, 0
3.75, -0.256, 0.24, 0.194, -0.071, 0
1.666, 1.872, -0.297, 0.164, 0.116, 0
0.832, 2.759, -0.452, -0.184, -0.13, 0
0.724, 3.408, -0.449, -0.215, 0.169, 0
0.249, 1.315, 1.175, 0.572, 0.0, 0
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.334, 0.442, 0.958, 2.175, -0.879, 0
0.13, 0.623, 0.993, 2.13, -0.793, 1
0.218, 0.816, 1.317, 2.113, -0.655, 0
0.886, 1.555, 2.311, -0.56, -0.228, 1
0.89, 2.258, -0.475, -0.154, 0.224, 0
0.665, 2.994, 0.875, -0.309, 0.713, 0
0.636, 3.198, -0.554, 0.31, 0.274, 0
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.16, 0.566, -1.3, -0.748, -0.354, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.326, 0.571, 0.31, 1.106, 0.0, 1
0.717, 0.72, 2.504, -0.794, 0.427, 0
1.592, 1.644, 0.581, -0.183, -0.11, 0
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.228, 1.38, 1.297, 0.535, -0.219, 0
3.012, 1.408, 0.341, -0.123, -0.073, 0
3.269, 0.614, 1.015, -0.201, -0.091, 0
1.258, 0.737, -0.127, 0.091, 0.065, 0
0.189, 0.548, 0.918, 1.984, -0.614, 0
0.397, 2.703, -0.6, 0.372, 0.0, 0
1.487, 1.568, 1.605, -0.261, -0.131, 0
0.418, 0.58, 1.723, 1.108, -0.776, 1
0.258, 0.699, 0.836, 2.133, 0.0, 1
0.476, 2.52, 0.978, -0.317, -0.173, 0
1.483, 1.798, 0.666, 0.921, 0.707, 0
0.149, 0.513, 0.622, 1.332, 0.851, 1
1.757, 0.972, 0.866, 1.579, -0.45, 0
0.27, 0.812, 2.105, 0.852, 0.415, 1
0.559, 2.521, 1.509, 0.648, -0.272, 0
0.686, 1.876, 1.048, -0.326, -0.158, 0
0.876, 3.241, -0.58, 0.551, 0.327, 0
2.999, 0.473, -0.124, -0.072, -0.048, 0
-0.191, -0.863, -0.927, -0.577, -0.297, 0
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
2.87, 0.496, -0.104, -0.066, -0.047, 0
0.193, 0.996, 2.144, -0.867, 0.0, 0
-0.094, -0.341, 0.691, -0.623, 0.0, 1
2.374, 1.034, 0.256, 0.187, 0.2, 0
1.722, 0.517, 2.304, -0.48, -0.191, 0
0.716, 2.804, 1.443, -0.436, -0.201, 0
1.362, 1.3, 0.486, 0.385, -0.276, 0
0.132, 0.436, 0.501, 0.961, 0.881, 0
0.519, 2.216, -0.407, -0.173, -0.095, 0
0.698, 2.407, 1.776, 0.749, -0.224, 1
-0.165, 1.809, 1.261, 0.59, 0.366, 0
0.298, 1.241, 1.055, -0.314, -0.624, 0
0.162, 0.632, 0.746, 1.327, -0.638, 1
0.461, 0.585, 1.306, 1.773, -0.505, 0
2.003, 0.997, -0.15, 0.117, -0.063, 0
0.335, 0.809, 0.806, 0.954, 0.865, 1
-0.082, 0.579, 1.385, 1.848, -0.912, 0
0.651, 2.023, 1.176, -0.344, -0.18, 0
0.211, 0.32, 0.595, 1.601, 1.188, 1
1.061, 2.04, -0.56, -0.277, -0.191, 0
0.31, 1.074, 2.474, 1.139, -0.467, 0
2.03, 0.636, -0.098, 0.078, 0.056, 0
0.535, 1.65, 1.336, 1.805, -0.458, 1
0.651, 1.128, 1.883, -0.506, 0.417, 0
2.074, 1.149, 0.493, 0.339, -0.134, 0
1.031, 1.991, -0.311, 0.194, -0.413, 0
0.641, 1.284, 2.266, 1.508, -0.421, 1
0.387, 1.253, 2.328, -0.772, 0.0, 0
0.635, 1.895, -0.488, 0.204, -0.116, 0
1.392, 1.958, 0.902, 0.615, 1.069, 1
3.909, 0.584, -0.13, -0.087, 0.057, 0
0.317, 1.119, 2.004, -0.864, 0.0, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
1.527, 1.36, -0.303, -0.137, -0.092, 0
2.131, 1.245, 0.448, 0.45, 0.656, 0
0.251, 0.511, 1.136, 1.042, 0.0, 1
2.237, 1.288, 0.45, 0.442, -0.23, 0
0.687, 2.34, 0.641, 0.404, -0.406, 0
1.027, 2.716, -0.43, 1.009, -0.387, 0
0.214, 1.433, 1.771, -0.542, 0.0, 0
1.064, 2.8, -0.421, -0.204, 0.239, 0
0.126, 0.732, 2.17, 0.872, -0.346, 0
2.995, 1.389, -0.242, -0.106, -0.069, 0
1.227, 1.634, -0.298, 0.183, -0.093, 0
-0.184, 0.485, -0.671, -0.982, 0.0, 1
0.245, 0.484, 1.991, 0.879, 0.608, 0
2.31, 0.325, 0.38, -0.085, 0.071, 0
3.222, 0.51, -0.151, 0.16, -0.06, 0
1.568, 1.44, -0.223, 0.129, -0.079, 0
0.626, 2.637, -0.419, 0.264, -0.277, 0
1.453, 0.562, 0.181, 0.148, -0.072, 0
0.435, 2.108, 2.029, -0.544, -0.262, 0
1.487, 1.569, 1.606, -0.262, -0.131, 0
0.061, 0.266, 0.403, 0.529, 1.194, 0
0.267, 1.331, 2.875, -0.911, 0.0, 0
0.121, 0.268, 0.467, -0.611, -1.052, 0
1.023, 1.009, -0.209, -0.085, -0.06, 0
0.221, 0.609, 0.635, 0.71, 0.0, 0
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.486, 3.553, -0.57, -0.26, -0.159, 0
0.214, 1.294, 0.847, 1.085, -0.415, 0
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.757, 1.605, 0.535, 0.236, -0.099, 0
1.493, 1.664, 0.583, -0.175, -0.104, 0
1.858, 0.758, 0.135, 0.139, -0.177, 0
0.298, 1.866, 0.955, 2.193, -0.589, 0
0.597, 1.133, 1.896, -0.601, -0.231, 1
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
2.744, -0.224, 0.171, 0.098, 0.074, 0
0.277, 0.872, 1.918, 1.371, -0.449, 0
0.352, 1.531, 1.81, 0.97, 1.126, 0
0.213, 0.51, 0.977, 1.266, 1.975, 1
0.602, 1.077, 1.397, -0.581, 1.484, 1
3.53, -0.29, 0.154, -0.071, -0.046, 0
0.997, 1.578, 1.248, -0.353, 0.979, 1
0.597, 1.624, 1.5, -0.473, -0.197, 0
0.349, 0.653, 2.448, -0.73, 0.393, 0
2.44, 1.136, -0.243, -0.074, 0.0, 0
1.288, 2.328, -0.359, -0.201, 0.175, 0
0.763, 3.172, -0.441, -0.194, -0.135, 0
2.866, -0.213, 0.166, 0.1, -0.094, 0
0.101, 0.333, 0.52, 1.505, 1.15, 0
0.367, 2.259, -0.319, -0.148, -0.081, 0
0.234, 0.359, 0.756, 1.917, 1.346, 1
0.108, 0.355, 0.418, 0.592, 2.053, 0
0.816, 3.026, -0.454, -0.198, -0.133, 0
1.724, 2.823, -0.384, -0.127, -0.075, 0
1.295, 1.097, -0.779, -0.596, -0.316, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
1.264, 2.951, -0.463, -0.179, -0.133, 0
0.374, 3.148, 1.502, 0.533, -0.174, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
0.749, 2.044, 0.938, 1.239, -0.376, 0
0.218, 1.432, 1.361, -0.408, 0.337, 0
0.716, 3.174, -0.412, -0.232, 0.504, 0
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.265, 1.079, 2.209, -0.673, -0.831, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.845, 1.667, -0.561, -0.211, 0.0, 0
0.776, 1.633, 1.504, 0.733, 0.619, 1
0.102, 0.551, 0.521, -0.624, 2.719, 0
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.522, 0.539, 1.575, 1.194, 1.138, 1
1.146, 2.943, -0.451, 0.472, -0.213, 0
0.135, 0.267, 0.421, 1.007, 1.695, 0
0.118, 0.497, 0.8, 1.743, 0.776, 1
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.568, 2.495, 1.506, -0.485, 0.0, 0
0.15, 0.652, 0.695, -0.969, 0.0, 1
0.111, 0.452, 0.574, 1.57, 0.892, 1
0.539, 2.962, 1.236, 0.588, -0.241, 0
0.403, 0.391, 1.954, 1.141, -0.683, 1
1.4, 1.535, 0.36, 0.265, 0.143, 0
0.334, 1.781, 0.698, 0.284, -0.124, 0
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.288, 1.589, 2.961, -0.863, 0.0, 0
1.4, 1.01, 0.296, 0.159, -0.166, 0
0.256, 0.33, 0.62, 2.29, -0.736, 0
2.384, 0.771, 0.374, -0.118, -0.051, 0
0.311, 2.639, -0.463, -0.193, -0.265, 0
1.293, 1.097, -0.78, -0.596, -0.315, 0
0.093, 0.281, 0.371, 0.441, 0.0, 0
0.397, 0.966, 2.131, 1.183, 0.535, 0
2.205, 0.544, 0.162, 0.096, -0.072, 0
0.364, 2.511, -0.373, 0.233, -0.341, 0
0.532, 2.657, -0.51, 0.449, 0.698, 1
1.018, 0.77, -0.12, 0.075, 0.081, 0
0.128, 0.442, 0.52, 2.045, 0.0, 0
1.908, 0.57, -0.108, 0.145, -0.193, 0
1.014, 0.653, 1.828, 1.07, 1.297, 1
-0.146, 2.06, 1.0, 0.441, 0.0, 0
0.227, 0.303, 0.59, 1.548, 0.964, 1
0.14, 0.369, 0.453, 2.025, -0.919, 0
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.309, 2.579, -0.51, -0.213, -0.305, 0
0.123, 0.808, 1.178, -0.971, -0.361, 0
0.315, 1.189, 2.53, -0.638, -0.517, 1
1.017, 2.179, 1.284, 0.816, -0.228, 0
0.682, 2.257, -0.443, -0.238, -0.246, 0
0.175, 1.247, 1.442, 0.482, -0.184, 0
2.712, 0.384, 1.604, -0.353, -0.129, 0
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.123, 0.447, 0.743, 2.028, -0.833, 1
0.397, 2.921, -0.637, 0.523, 0.0, 0
0.301, 2.09, 0.976, 0.867, -0.439, 0
1.191, 2.041, -0.367, 0.237, 0.216, 0
0.122, 0.827, 0.475, 1.191, 0.0, 1
1.721, 0.578, -0.193, -0.13, -0.1, 0
0.257, 1.029, 2.142, 1.26, 0.0, 1
1.214, 2.723, 0.921, 0.318, -0.138, 0
0.193, 0.788, 0.794, 1.37, 0.0, 0
0.158, 0.416, 0.499, 2.135, -0.893, 0
0.118, 0.306, 0.559, 2.143, -0.666, 0
0.136, 0.458, 0.449, -0.51, 1.155, 1
0.59, 1.933, -0.43, 0.487, 0.774, 0
0.653, 2.511, -0.388, 0.247, -0.266, 0
2.666, 0.329, 0.188, 0.226, -0.079, 0
0.316, 0.67, 2.039, 0.978, 1.835, 1
0.268, 2.019, 1.212, 0.629, 0.0, 0
0.423, 0.691, 2.491, 0.941, 0.758, 1
1.322, 0.603, 0.156, 0.145, -0.163, 0
0.231, 1.764, 1.438, 1.052, -0.489, 0
0.61, 1.225, 1.108, 1.224, -0.431, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
0.104, 0.565, 1.153, 0.918, -0.487, 1
0.209, 1.072, 2.069, -0.636, -0.238, 0
0.269, 0.725, 2.656, 1.374, 0.893, 1
0.644, 1.088, 1.85, -0.51, 0.436, 0
1.415, 1.529, -0.248, -0.101, 0.092, 0
0.441, 0.794, 1.914, 0.962, 1.607, 1
0.195, 0.854, 1.671, 0.779, 0.477, 1
2.496, 0.36, 0.125, 0.095, -0.08, 0
0.139, 0.838, 2.266, -0.714, -0.61, 0
0.265, 1.313, 2.753, -0.78, 0.0, 0
0.28, 0.619, 0.735, 0.937, 0.0, 1
1.836, 0.751, 0.152, 0.134, -0.158, 0
0.573, 0.733, 2.036, -0.445, 0.642, 1
0.478, 2.033, 2.162, -0.682, 0.0, 0
0.173, 0.407, 0.855, 2.415, -0.792, 0
0.493, 1.572, 1.564, 1.509, -0.349, 1
0.388, 0.577, 0.743, 1.54, 1.1, 1
0.473, 1.57, -0.413, 0.305, -0.099, 0
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.144, 0.448, 0.543, 0.775, 0.0, 0
3.087, 0.57, 1.064, -0.254, -0.094, 0
0.24, 0.551, 0.647, 1.204, 1.426, 1
3.227, 0.521, -0.127, -0.08, -0.039, 0
2.317, 0.282, 1.688, -0.397, 0.269, 0
0.418, 2.138, 1.839, 0.707, -0.337, 0
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.573, 0.92, 1.713, 0.78, 0.487, 0
-0.158, 1.356, 2.289, -0.745, 0.0, 0
0.079, 0.389, 0.324, 0.427, 0.0, 0
0.271, 2.481, -0.485, 0.312, -0.14, 0
0.34, 1.797, 2.403, -0.652, -0.289, 0
0.143, 0.394, 0.731, 2.066, 0.0, 1
0.494, 1.763, 1.245, 0.454, 0.188, 0
0.334, 1.01, 2.931, -0.842, 0.0, 0
0.545, 3.467, -0.483, -0.222, -0.151, 0
1.379, 1.73, 0.37, 0.171, -0.074, 0
0.145, 0.332, 0.467, -0.794, 0.0, 0
-0.251, 1.135, 1.116, -0.517, -0.274, 0
0.215, 0.376, 0.637, 1.861, 1.246, 1
0.353, 2.236, -0.549, 0.309, -0.279, 0
0.293, 1.714, 0.461, 0.22, -0.097, 0
1.312, 1.371, -0.298, -0.131, 0.076, 0
3.126, 0.482, 0.232, -0.141, 0.524, 0
0.38, 2.328, -0.485, 0.285, -0.111, 0
1.239, 1.892, 0.585, 0.715, 0.742, 0
0.916, 2.596, -0.414, -0.46, 0.979, 0
0.25, 1.016, 3.155, -0.745, -0.363, 0
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.567, -0.829, 1.142, -0.564, 0.0, 0
0.69, 2.921, -0.568, -0.222, -0.139, 0
0.77, 1.607, 0.427, 0.183, -0.079, 0
0.786, 0.546, 1.548, 1.737, -0.757, 1
0.348, 0.808, 0.61, 0.932, 1.497, 1
0.54, 2.787, -0.667, -0.242, -0.157, 0
0.312, 0.847, 0.564, 1.911, -0.682, 0
