@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
45.0, 0.0, 77.0, 0.0, 46.0, 21.0, 31.0, 30.0, 0.0, negative
37.0, 0.0, 77.0, 0.0, 24.0, 9.0, 40.0, 54.0, 14.0, negative
51.0, 0.0, 82.0, 3.0, 52.0, 16.0, 31.0, 30.0, 0.0, negative
37.0, 0.0, 82.0, 0.0, 18.0, 7.0, 45.0, 64.0, 18.0, negative
39.0, 1.0, 93.0, -3.0, 38.0, 0.0, 54.0, 55.0, 0.0, negative
44.0, 2.0, 79.0, 0.0, 42.0, -18.0, 35.0, 37.0, 2.0, negative
50.0, -2.0, 80.0, 0.0, 50.0, 0.0, 30.0, 31.0, 2.0, negative
42.0, 2.0, 90.0, 0.0, 42.0, 0.0, 48.0, 49.0, 2.0, negative
42.0, 0.0, 81.0, 0.0, 42.0, 102.0, 39.0, 40.0, 0.0, negative
46.0, 0.0, 77.0, 0.0, 44.0, -22.0, 32.0, 34.0, 2.0, negative
56.0, -4.0, 86.0, 0.0, 56.0, 5.0, 30.0, 29.0, 0.0, negative
37.0, 0.0, 79.0, 1.0, -2.0, 0.0, 42.0, 82.0, 40.0, negative
41.0, 5.0, 85.0, 0.0, 38.0, 0.0, 44.0, 46.0, 2.0, negative
37.0, 0.0, 78.0, -4.0, 24.0, 0.0, 42.0, 55.0, 14.0, negative
41.0, 0.0, 78.0, -1.0, 42.0, -1.0, 37.0, 37.0, 0.0, negative
36.0, 0.0, 83.0, 2.0, 36.0, 0.0, 46.0, 46.0, 0.0, negative
38.0, 0.0, 90.0, 0.0, 8.0, 2.0, 52.0, 82.0, 30.0, negative
44.0, 0.0, 76.0, 0.0, 44.0, 0.0, 31.0, 32.0, 0.0, negative
37.0, -2.0, 78.0, 0.0, -2.0, 0.0, 41.0, 81.0, 40.0, negative
49.0, 0.0, 82.0, 0.0, 50.0, 7.0, 33.0, 33.0, 0.0, negative
46.0, -1.0, 77.0, -3.0, 46.0, -5.0, 31.0, 30.0, 0.0, negative
37.0, 0.0, 79.0, -2.0, 8.0, 0.0, 43.0, 72.0, 28.0, negative
41.0, -5.0, 76.0, 0.0, 38.0, -15.0, 35.0, 37.0, 2.0, negative
49.0, 5.0, 90.0, 0.0, 50.0, 2.0, 41.0, 41.0, 0.0, negative
37.0, 0.0, 81.0, 0.0, 38.0, 21.0, 44.0, 43.0, 0.0, negative
37.0, 0.0, 77.0, 3.0, 36.0, 24.0, 41.0, 41.0, 0.0, negative
57.0, 1.0, 84.0, -6.0, 56.0, 0.0, 28.0, 28.0, 0.0, negative
38.0, 1.0, 79.0, 0.0, 38.0, 15.0, 42.0, 41.0, 0.0, negative
43.0, 0.0, 85.0, -2.0, 44.0, 22.0, 42.0, 41.0, 0.0, negative
45.0, -5.0, 90.0, 0.0, 44.0, -1.0, 45.0, 46.0, 2.0, negative
40.0, 4.0, 77.0, 0.0, 38.0, 0.0, 38.0, 39.0, 2.0, negative
37.0, 0.0, 80.0, 0.0, 12.0, 3.0, 43.0, 67.0, 24.0, negative
41.0, 0.0, 81.0, 3.0, 42.0, 4.0, 39.0, 39.0, 0.0, negative
44.0, 0.0, 86.0, 2.0, 42.0, -18.0, 43.0, 45.0, 2.0, negative
50.0, -5.0, 86.0, 0.0, 50.0, 0.0, 37.0, 37.0, 0.0, negative
37.0, 0.0, 96.0, 0.0, 16.0, -17.0, 59.0, 81.0, 22.0, negative
38.0, 0.0, 105.0, -3.0, 38.0, 0.0, 67.0, 66.0, 0.0, negative
41.0, 0.0, 84.0, 0.0, 42.0, 18.0, 44.0, 43.0, 0.0, negative
49.0, 0.0, 106.0, -5.0, 50.0, 19.0, 58.0, 57.0, 0.0, negative
57.0, -3.0, 86.0, -1.0, 56.0, 0.0, 29.0, 29.0, 0.0, negative
41.0, 0.0, 89.0, 0.0, 38.0, -11.0, 48.0, 50.0, 2.0, negative
36.0, -3.0, 77.0, 0.0, 36.0, 0.0, 41.0, 41.0, 0.0, negative
53.0, 1.0, 81.0, 0.0, 52.0, -28.0, 28.0, 30.0, 2.0, negative
45.0, 5.0, 88.0, 0.0, 44.0, 0.0, 43.0, 44.0, 0.0, negative
43.0, 2.0, 76.0, 0.0, 42.0, -1.0, 33.0, 35.0, 2.0, negative
55.0, 1.0, 93.0, 5.0, 54.0, 0.0, 38.0, 39.0, 2.0, negative
54.0, -3.0, 80.0, 0.0, 54.0, 0.0, 26.0, 26.0, 0.0, negative
46.0, 2.0, 106.0, 0.0, 46.0, 4.0, 60.0, 60.0, 0.0, negative
37.0, 0.0, 76.0, 0.0, 26.0, -15.0, 39.0, 50.0, 10.0, negative
45.0, -1.0, 81.0, -3.0, 46.0, 17.0, 36.0, 35.0, 0.0, negative
44.0, -2.0, 85.0, 0.0, 44.0, 0.0, 41.0, 41.0, 0.0, negative
52.0, 0.0, 82.0, 4.0, 50.0, -30.0, 30.0, 33.0, 2.0, negative
51.0, 0.0, 82.0, 0.0, 50.0, -2.0, 31.0, 33.0, 2.0, negative
37.0, 0.0, 77.0, 0.0, 28.0, 25.0, 41.0, 49.0, 8.0, negative
59.0, 0.0, 86.0, -1.0, 60.0, 21.0, 28.0, 27.0, 0.0, negative
53.0, 3.0, 103.0, 1.0, 52.0, -3.0, 50.0, 51.0, 2.0, negative
62.0, 0.0, 110.0, 2.0, 62.0, 0.0, 48.0, 48.0, 0.0, negative
57.0, 0.0, 92.0, 2.0, 56.0, 0.0, 34.0, 35.0, 0.0, negative
37.0, 0.0, 78.0, 0.0, 8.0, 17.0, 41.0, 70.0, 30.0, negative
44.0, 5.0, 77.0, 8.0, 44.0, 2.0, 33.0, 34.0, 0.0, negative
41.0, 0.0, 82.0, -6.0, 38.0, -2.0, 41.0, 43.0, 2.0, negative
44.0, 2.0, 86.0, 0.0, 44.0, 2.0, 42.0, 42.0, 0.0, negative
45.0, 1.0, 81.0, 0.0, 44.0, 0.0, 36.0, 37.0, 0.0, negative
56.0, -3.0, 92.0, 0.0, 56.0, 0.0, 36.0, 35.0, 0.0, negative
37.0, 0.0, 79.0, 0.0, 0.0, 2.0, 42.0, 79.0, 36.0, negative
37.0, 0.0, 77.0, 2.0, 28.0, 0.0, 41.0, 49.0, 8.0, negative
57.0, 2.0, 92.0, 0.0, 56.0, 0.0, 35.0, 35.0, 0.0, negative
39.0, -3.0, 77.0, -1.0, 38.0, -2.0, 37.0, 38.0, 0.0, negative
37.0, 0.0, 76.0, 0.0, 18.0, -11.0, 40.0, 58.0, 18.0, negative
41.0, 1.0, 86.0, 0.0, 42.0, 9.0, 45.0, 44.0, 0.0, negative
37.0, 0.0, 77.0, 2.0, -18.0, 0.0, 41.0, 96.0, 54.0, negative
46.0, 0.0, 79.0, 1.0, 46.0, 0.0, 33.0, 33.0, 0.0, negative
45.0, -1.0, 77.0, 0.0, 46.0, 8.0, 32.0, 31.0, 0.0, negative
51.0, -4.0, 81.0, 0.0, 52.0, 15.0, 30.0, 30.0, 0.0, negative
37.0, 1.0, 81.0, 8.0, 24.0, 0.0, 43.0, 57.0, 14.0, negative
37.0, 0.0, 83.0, 3.0, -2.0, 0.0, 46.0, 85.0, 40.0, negative
37.0, 0.0, 83.0, 0.0, 2.0, -16.0, 46.0, 81.0, 34.0, negative
42.0, 0.0, 102.0, 0.0, 42.0, 0.0, 60.0, 60.0, 0.0, negative
37.0, 0.0, 77.0, -4.0, 28.0, -20.0, 40.0, 48.0, 8.0, negative
37.0, -1.0, 83.0, -3.0, 26.0, -37.0, 46.0, 57.0, 12.0, negative
45.0, 2.0, 76.0, 1.0, 44.0, 0.0, 31.0, 32.0, 2.0, negative
38.0, -5.0, 110.0, 0.0, 38.0, 0.0, 72.0, 71.0, 0.0, negative
56.0, 0.0, 79.0, 0.0, 56.0, 4.0, 22.0, 22.0, 0.0, negative
37.0, -3.0, 76.0, 0.0, 38.0, 6.0, 38.0, 37.0, 0.0, negative
37.0, 0.0, 78.0, 0.0, 24.0, -26.0, 41.0, 55.0, 14.0, negative
43.0, 1.0, 75.0, -3.0, 42.0, 0.0, 32.0, 34.0, 2.0, negative
47.0, -2.0, 77.0, -7.0, 46.0, 0.0, 31.0, 31.0, 0.0, negative
46.0, 2.0, 84.0, 0.0, 46.0, 18.0, 38.0, 37.0, 0.0, negative
37.0, 0.0, 86.0, 0.0, 36.0, -3.0, 48.0, 50.0, 2.0, negative
37.0, 0.0, 75.0, 0.0, 30.0, 27.0, 38.0, 44.0, 6.0, negative
49.0, -1.0, 81.0, 0.0, 46.0, -20.0, 33.0, 35.0, 2.0, negative
45.0, -1.0, 93.0, 0.0, 46.0, 13.0, 48.0, 47.0, 0.0, negative
37.0, 0.0, 105.0, 0.0, 34.0, 11.0, 68.0, 71.0, 4.0, negative
37.0, 0.0, 98.0, 0.0, 28.0, -6.0, 61.0, 70.0, 8.0, negative
37.0, -4.0, 99.0, 0.0, 28.0, 0.0, 62.0, 71.0, 8.0, negative
53.0, 0.0, 83.0, 8.0, 54.0, 12.0, 30.0, 29.0, 0.0, negative
42.0, 3.0, 96.0, 0.0, 42.0, 0.0, 54.0, 55.0, 2.0, negative
42.0, 0.0, 78.0, 0.0, 42.0, 0.0, 36.0, 37.0, 0.0, negative
37.0, 0.0, 94.0, 0.0, 8.0, -7.0, 57.0, 86.0, 30.0, negative
41.0, 3.0, 78.0, 0.0, 38.0, -10.0, 37.0, 39.0, 2.0, negative
37.0, 0.0, 79.0, 0.0, 36.0, -9.0, 41.0, 43.0, 2.0, negative
37.0, 0.0, 81.0, 0.0, 28.0, -7.0, 45.0, 53.0, 8.0, negative
47.0, 1.0, 79.0, 0.0, 46.0, 0.0, 32.0, 33.0, 0.0, negative
37.0, 0.0, 97.0, 1.0, 30.0, 0.0, 60.0, 66.0, 6.0, negative
44.0, 0.0, 88.0, 0.0, 44.0, 12.0, 44.0, 44.0, 0.0, negative
48.0, -3.0, 100.0, 0.0, 46.0, -1.0, 52.0, 54.0, 2.0, negative
45.0, 0.0, 81.0, 0.0, 46.0, 4.0, 36.0, 35.0, 0.0, negative
37.0, 0.0, 83.0, -1.0, 10.0, 0.0, 46.0, 72.0, 26.0, negative
49.0, 2.0, 84.0, 0.0, 50.0, 10.0, 35.0, 35.0, 0.0, negative
37.0, 0.0, 104.0, 0.0, 34.0, 5.0, 67.0, 71.0, 4.0, negative
45.0, 0.0, 106.0, -4.0, 44.0, 0.0, 61.0, 62.0, 2.0, negative
44.0, 2.0, 83.0, 0.0, 44.0, 0.0, 39.0, 39.0, 0.0, negative
49.0, 0.0, 81.0, 0.0, 50.0, 14.0, 33.0, 32.0, 0.0, negative
37.0, 0.0, 104.0, 0.0, 20.0, -14.0, 67.0, 84.0, 16.0, negative
45.0, 0.0, 82.0, 4.0, 44.0, -17.0, 37.0, 38.0, 2.0, negative
37.0, 0.0, 78.0, 0.0, 16.0, 24.0, 41.0, 63.0, 22.0, negative
41.0, 0.0, 89.0, 0.0, 42.0, 20.0, 48.0, 48.0, 0.0, negative
40.0, 0.0, 86.0, 0.0, 42.0, 31.0, 46.0, 45.0, 0.0, negative
45.0, 0.0, 84.0, 1.0, 44.0, 0.0, 39.0, 40.0, 2.0, negative
37.0, 0.0, 79.0, 0.0, 18.0, -26.0, 43.0, 61.0, 18.0, negative
49.0, 3.0, 87.0, 0.0, 46.0, -6.0, 38.0, 41.0, 2.0, negative
37.0, 0.0, 79.0, 0.0, 34.0, 6.0, 43.0, 46.0, 2.0, negative
37.0, 0.0, 78.0, -7.0, -6.0, 0.0, 41.0, 86.0, 44.0, negative
45.0, 2.0, 93.0, -3.0, 44.0, 0.0, 48.0, 49.0, 0.0, negative
44.0, 0.0, 81.0, -2.0, 44.0, 9.0, 37.0, 37.0, 0.0, negative
44.0, 0.0, 83.0, 0.0, 44.0, 17.0, 39.0, 39.0, 0.0, negative
37.0, 0.0, 97.0, 0.0, 28.0, -16.0, 60.0, 69.0, 8.0, negative
43.0, -3.0, 79.0, 0.0, 42.0, -16.0, 35.0, 37.0, 2.0, negative
46.0, 0.0, 89.0, -1.0, 46.0, 4.0, 43.0, 42.0, 0.0, negative
56.0, 0.0, 87.0, 0.0, 56.0, 17.0, 31.0, 30.0, 0.0, negative
38.0, 1.0, 76.0, 0.0, 38.0, 7.0, 38.0, 37.0, 0.0, negative
37.0, 0.0, 77.0, 4.0, -10.0, 0.0, 41.0, 88.0, 46.0, negative
37.0, 0.0, 93.0, 5.0, 28.0, 2.0, 56.0, 65.0, 8.0, negative
53.0, 1.0, 78.0, 0.0, 52.0, -2.0, 25.0, 26.0, 2.0, negative
45.0, 0.0, 83.0, 0.0, 46.0, 10.0, 37.0, 36.0, 0.0, negative
46.0, 3.0, 84.0, -5.0, 46.0, 8.0, 39.0, 38.0, 0.0, negative
44.0, 0.0, 78.0, 0.0, 44.0, 4.0, 34.0, 34.0, 0.0, negative
37.0, 0.0, 77.0, -5.0, 16.0, 0.0, 40.0, 62.0, 22.0, negative
53.0, 0.0, 83.0, 0.0, 52.0, -21.0, 30.0, 32.0, 2.0, negative
37.0, 0.0, 77.0, -2.0, 34.0, -898.0, 41.0, 44.0, 2.0, negative
45.0, 3.0, 86.0, 1.0, 44.0, 0.0, 42.0, 42.0, 0.0, negative
45.0, 2.0, 80.0, 5.0, 44.0, 0.0, 35.0, 36.0, 0.0, negative
43.0, 0.0, 83.0, 1.0, 44.0, 25.0, 40.0, 39.0, 0.0, negative
37.0, 0.0, 94.0, 0.0, 8.0, -9.0, 57.0, 86.0, 30.0, negative
45.0, 1.0, 76.0, -3.0, 44.0, 0.0, 31.0, 32.0, 0.0, negative
43.0, 0.0, 77.0, 0.0, 42.0, -14.0, 34.0, 35.0, 2.0, negative
37.0, 0.0, 76.0, -2.0, 26.0, 0.0, 39.0, 50.0, 12.0, negative
46.0, 0.0, 86.0, 3.0, 46.0, 1.0, 40.0, 39.0, 0.0, negative
49.0, -1.0, 79.0, 0.0, 46.0, -11.0, 31.0, 33.0, 2.0, negative
37.0, 0.0, 81.0, -2.0, 36.0, -17.0, 43.0, 44.0, 2.0, negative
37.0, 0.0, 81.0, 0.0, 26.0, -4.0, 44.0, 55.0, 10.0, negative
41.0, 1.0, 88.0, -3.0, 38.0, 0.0, 48.0, 50.0, 2.0, negative
44.0, 0.0, 83.0, 0.0, 42.0, -14.0, 40.0, 42.0, 2.0, negative
50.0, 2.0, 107.0, 0.0, 50.0, 0.0, 56.0, 58.0, 2.0, negative
45.0, 0.0, 88.0, -1.0, 44.0, -1.0, 44.0, 44.0, 0.0, negative
41.0, 2.0, 76.0, 0.0, 42.0, 11.0, 34.0, 34.0, 0.0, negative
38.0, -2.0, 92.0, 0.0, 24.0, -11.0, 54.0, 69.0, 14.0, negative
37.0, 0.0, 78.0, 0.0, 30.0, 5.0, 41.0, 47.0, 6.0, negative
56.0, -3.0, 96.0, 0.0, 54.0, 29.0, 40.0, 42.0, 2.0, negative
41.0, 0.0, 83.0, 3.0, 42.0, 27.0, 42.0, 42.0, 0.0, negative
44.0, 0.0, 86.0, 0.0, 42.0, -25.0, 42.0, 44.0, 2.0, negative
52.0, 0.0, 86.0, 0.0, 52.0, -3.0, 33.0, 34.0, 0.0, negative
37.0, -7.0, 77.0, 0.0, 20.0, 0.0, 40.0, 56.0, 16.0, negative
44.0, 3.0, 81.0, 0.0, 44.0, 15.0, 37.0, 37.0, 0.0, negative
40.0, 5.0, 106.0, 0.0, 38.0, 0.0, 65.0, 67.0, 2.0, negative
43.0, -2.0, 89.0, 0.0, 42.0, 0.0, 46.0, 48.0, 2.0, negative
37.0, 0.0, 76.0, 0.0, 36.0, -14.0, 39.0, 40.0, 2.0, negative
37.0, 0.0, 76.0, 0.0, 30.0, -30.0, 39.0, 45.0, 6.0, negative
45.0, 1.0, 81.0, -5.0, 44.0, 0.0, 36.0, 37.0, 0.0, negative
45.0, 0.0, 82.0, -38.0, 44.0, 0.0, 37.0, 38.0, 0.0, negative
37.0, 0.0, 78.0, 0.0, 18.0, 16.0, 41.0, 60.0, 18.0, negative
54.0, -4.0, 86.0, 0.0, 54.0, 0.0, 32.0, 32.0, 0.0, negative
51.0, 0.0, 86.0, -7.0, 52.0, 0.0, 35.0, 35.0, 0.0, negative
46.0, 1.0, 81.0, 1.0, 46.0, 15.0, 35.0, 35.0, 0.0, negative
37.0, -1.0, 79.0, 0.0, 36.0, -1.0, 42.0, 43.0, 0.0, negative
49.0, 0.0, 86.0, 0.0, 50.0, 78.0, 37.0, 37.0, 0.0, negative
44.0, 0.0, 86.0, 0.0, 42.0, -17.0, 43.0, 45.0, 2.0, negative
63.0, 0.0, 111.0, 8.0, 62.0, 0.0, 48.0, 49.0, 2.0, negative
46.0, 0.0, 78.0, 0.0, 46.0, 1.0, 32.0, 32.0, 0.0, negative
56.0, -1.0, 81.0, 0.0, 54.0, -16.0, 25.0, 26.0, 2.0, negative
42.0, 4.0, 77.0, 0.0, 42.0, 0.0, 35.0, 36.0, 2.0, negative
41.0, -2.0, 84.0, 0.0, 42.0, 10.0, 43.0, 43.0, 0.0, negative
46.0, 0.0, 93.0, 0.0, 44.0, -24.0, 48.0, 50.0, 2.0, negative
37.0, 0.0, 81.0, 4.0, 8.0, 0.0, 44.0, 73.0, 28.0, negative
37.0, 0.0, 82.0, 0.0, 34.0, -20.0, 45.0, 48.0, 4.0, negative
37.0, 0.0, 79.0, 0.0, 10.0, -22.0, 43.0, 69.0, 26.0, negative
44.0, 5.0, 80.0, 0.0, 44.0, 1.0, 36.0, 36.0, 0.0, negative
37.0, 0.0, 80.0, 0.0, 18.0, 7.0, 43.0, 62.0, 18.0, negative
45.0, 0.0, 77.0, 3.0, 44.0, 0.0, 32.0, 33.0, 2.0, negative
46.0, 2.0, 88.0, 0.0, 46.0, 14.0, 42.0, 41.0, 0.0, negative
43.0, 0.0, 86.0, -8.0, 44.0, 15.0, 42.0, 42.0, 0.0, negative
51.0, 0.0, 78.0, 0.0, 52.0, 5.0, 27.0, 26.0, 0.0, negative
51.0, 4.0, 83.0, 0.0, 50.0, -12.0, 31.0, 33.0, 2.0, negative
49.0, 0.0, 95.0, 6.0, 50.0, 15.0, 47.0, 46.0, 0.0, negative
44.0, 2.0, 81.0, 0.0, 44.0, 8.0, 37.0, 37.0, 0.0, negative
54.0, 0.0, 84.0, 3.0, 54.0, 0.0, 31.0, 30.0, 0.0, negative
37.0, 0.0, 77.0, 0.0, 8.0, -30.0, 41.0, 70.0, 28.0, negative
52.0, -1.0, 86.0, 0.0, 52.0, 0.0, 34.0, 35.0, 0.0, negative
37.0, 0.0, 97.0, 0.0, 36.0, -3.0, 60.0, 61.0, 2.0, negative
43.0, 0.0, 83.0, 0.0, 42.0, -1.0, 40.0, 42.0, 2.0, negative
45.0, 0.0, 76.0, 0.0, 44.0, -11.0, 31.0, 32.0, 2.0, negative
53.0, 4.0, 84.0, 0.0, 52.0, -16.0, 32.0, 33.0, 2.0, negative
51.0, 0.0, 86.0, 0.0, 50.0, -17.0, 35.0, 37.0, 2.0, negative
47.0, 2.0, 90.0, 0.0, 46.0, 0.0, 43.0, 43.0, 0.0, negative
49.0, 1.0, 83.0, 0.0, 50.0, 1.0, 33.0, 33.0, 0.0, negative
37.0, -1.0, 77.0, 6.0, -2.0, 0.0, 39.0, 79.0, 40.0, negative
49.0, -5.0, 80.0, 0.0, 50.0, 3.0, 31.0, 31.0, 0.0, negative
46.0, 1.0, 82.0, 0.0, 46.0, 15.0, 36.0, 35.0, 0.0, negative
37.0, 0.0, 93.0, 0.0, 30.0, 3.0, 56.0, 62.0, 6.0, negative
39.0, 1.0, 85.0, -7.0, 38.0, 0.0, 46.0, 46.0, 0.0, negative
37.0, 0.0, 102.0, 0.0, 28.0, 0.0, 65.0, 73.0, 8.0, negative
56.0, 0.0, 96.0, 0.0, 54.0, 13.0, 40.0, 42.0, 2.0, negative
49.0, -1.0, 80.0, 0.0, 50.0, 0.0, 31.0, 31.0, 0.0, negative
62.0, -1.0, 108.0, 1.0, 60.0, 0.0, 46.0, 49.0, 2.0, negative
51.0, -1.0, 79.0, 0.0, 50.0, -7.0, 28.0, 30.0, 2.0, negative
44.0, -2.0, 83.0, 4.0, 44.0, 0.0, 38.0, 39.0, 0.0, negative
37.0, 0.0, 78.0, 0.0, 20.0, -12.0, 41.0, 57.0, 16.0, negative
49.0, 2.0, 78.0, 0.0, 50.0, 22.0, 29.0, 29.0, 0.0, negative
37.0, 0.0, 106.0, 3.0, 30.0, 0.0, 69.0, 75.0, 6.0, negative
41.0, 0.0, 100.0, 0.0, 38.0, -7.0, 59.0, 61.0, 2.0, negative
37.0, 0.0, 83.0, 0.0, 34.0, -7.0, 46.0, 49.0, 2.0, negative
37.0, 0.0, 76.0, -3.0, 20.0, -6.0, 40.0, 55.0, 16.0, negative
42.0, 0.0, 79.0, 5.0, 42.0, 0.0, 37.0, 38.0, 2.0, negative
42.0, 0.0, 77.0, -12.0, 42.0, 0.0, 35.0, 36.0, 2.0, negative
37.0, 0.0, 81.0, 0.0, 24.0, -30.0, 45.0, 58.0, 14.0, negative
51.0, 0.0, 88.0, 0.0, 50.0, -22.0, 36.0, 39.0, 2.0, negative
50.0, -1.0, 90.0, 2.0, 50.0, 0.0, 39.0, 41.0, 2.0, negative
37.0, 0.0, 76.0, 0.0, 18.0, 6.0, 39.0, 58.0, 18.0, negative
41.0, 0.0, 79.0, 8.0, 38.0, -18.0, 38.0, 40.0, 2.0, negative
37.0, 0.0, 80.0, 0.0, 16.0, -3.0, 43.0, 65.0, 22.0, negative
37.0, 0.0, 108.0, 0.0, 34.0, -20.0, 71.0, 75.0, 4.0, negative
37.0, 1.0, 97.0, 0.0, 30.0, -8.0, 60.0, 66.0, 6.0, negative
37.0, 0.0, 78.0, 0.0, 18.0, 19.0, 41.0, 60.0, 18.0, negative
42.0, -5.0, 77.0, 0.0, 42.0, 0.0, 35.0, 36.0, 2.0, negative
37.0, 0.0, 96.0, 0.0, 34.0, 15.0, 59.0, 62.0, 4.0, negative
56.0, 0.0, 85.0, 0.0, 56.0, 4.0, 29.0, 28.0, 0.0, negative
37.0, -1.0, 76.0, 0.0, 38.0, 23.0, 38.0, 37.0, 0.0, negative
48.0, -2.0, 87.0, 0.0, 50.0, 29.0, 39.0, 38.0, 0.0, negative
37.0, 0.0, 81.0, -7.0, 30.0, 0.0, 45.0, 50.0, 6.0, negative
42.0, 5.0, 79.0, 6.0, 42.0, 0.0, 36.0, 37.0, 2.0, negative
38.0, 1.0, 105.0, 0.0, 38.0, 22.0, 67.0, 66.0, 0.0, negative
46.0, 4.0, 76.0, 8.0, 46.0, 14.0, 30.0, 30.0, 0.0, negative
53.0, -1.0, 86.0, 0.0, 54.0, 3.0, 33.0, 32.0, 0.0, negative
45.0, 0.0, 81.0, 0.0, 46.0, 17.0, 35.0, 34.0, 0.0, negative
49.0, 1.0, 81.0, 0.0, 50.0, 12.0, 33.0, 32.0, 0.0, negative
37.0, 3.0, 75.0, 0.0, 28.0, 0.0, 38.0, 46.0, 8.0, negative
37.0, 0.0, 97.0, 0.0, 34.0, -27.0, 59.0, 63.0, 4.0, negative
37.0, 0.0, 75.0, 0.0, 36.0, 2.0, 37.0, 39.0, 2.0, negative
42.0, 3.0, 78.0, -7.0, 42.0, 0.0, 36.0, 37.0, 2.0, negative
49.0, -2.0, 88.0, 0.0, 50.0, 3.0, 40.0, 39.0, 0.0, negative
46.0, 0.0, 89.0, 2.0, 46.0, 0.0, 43.0, 42.0, 0.0, negative
55.0, -4.0, 96.0, 0.0, 54.0, 0.0, 41.0, 42.0, 2.0, negative
39.0, 0.0, 79.0, -2.0, 38.0, 0.0, 40.0, 41.0, 0.0, negative
53.0, 0.0, 82.0, 0.0, 54.0, 19.0, 29.0, 28.0, 0.0, negative
49.0, 5.0, 78.0, 0.0, 46.0, -1.0, 29.0, 32.0, 2.0, negative
49.0, -1.0, 88.0, 0.0, 50.0, 7.0, 39.0, 39.0, 0.0, negative
49.0, 2.0, 82.0, 0.0, 50.0, 5.0, 33.0, 33.0, 0.0, negative
46.0, 0.0, 86.0, 4.0, 46.0, 0.0, 41.0, 40.0, 0.0, negative
37.0, 0.0, 103.0, 0.0, 34.0, 22.0, 66.0, 69.0, 4.0, negative
37.0, 0.0, 108.0, -3.0, 30.0, 0.0, 71.0, 77.0, 6.0, negative
41.0, 3.0, 75.0, 0.0, 38.0, 0.0, 34.0, 36.0, 2.0, negative
38.0, 2.0, 77.0, 0.0, 38.0, 8.0, 40.0, 39.0, 0.0, negative
37.0, 0.0, 80.0, -1.0, 12.0, -3.0, 43.0, 67.0, 24.0, negative
49.0, 0.0, 83.0, 0.0, 50.0, 6.0, 34.0, 33.0, 0.0, negative
49.0, 0.0, 87.0, 0.0, 46.0, 0.0, 38.0, 41.0, 2.0, negative
51.0, 0.0, 89.0, 3.0, 52.0, 0.0, 38.0, 37.0, 0.0, negative
49.0, 0.0, 85.0, 0.0, 46.0, -30.0, 36.0, 39.0, 2.0, negative
41.0, 0.0, 82.0, 0.0, 38.0, -16.0, 41.0, 43.0, 2.0, negative
37.0, 0.0, 76.0, 0.0, 34.0, -11.0, 40.0, 43.0, 2.0, negative
51.0, 1.0, 83.0, 0.0, 50.0, -6.0, 32.0, 33.0, 2.0, negative
43.0, 0.0, 80.0, 0.0, 44.0, 21.0, 37.0, 36.0, 0.0, negative
37.0, 0.0, 75.0, -1.0, 28.0, 0.0, 38.0, 46.0, 8.0, negative
47.0, 0.0, 86.0, 1.0, 46.0, 0.0, 39.0, 39.0, 0.0, negative
37.0, 2.0, 104.0, 0.0, 24.0, 1.0, 66.0, 80.0, 14.0, negative
37.0, 0.0, 77.0, 0.0, 18.0, -1.0, 40.0, 59.0, 18.0, negative
37.0, 0.0, 97.0, 0.0, 30.0, -19.0, 60.0, 66.0, 6.0, negative
39.0, 0.0, 94.0, 4.0, 38.0, 0.0, 55.0, 55.0, 0.0, negative
50.0, 0.0, 86.0, -2.0, 50.0, 0.0, 36.0, 37.0, 0.0, negative
51.0, 0.0, 86.0, -4.0, 50.0, -8.0, 36.0, 37.0, 2.0, negative
45.0, 0.0, 77.0, 0.0, 46.0, 18.0, 31.0, 30.0, 0.0, negative
44.0, 0.0, 77.0, 0.0, 44.0, 19.0, 33.0, 33.0, 0.0, negative
37.0, 0.0, 75.0, -2.0, 30.0, -5.0, 38.0, 44.0, 6.0, negative
56.0, -1.0, 81.0, 2.0, 54.0, -11.0, 25.0, 26.0, 2.0, negative
37.0, 0.0, 90.0, 67.0, 6.0, 0.0, 53.0, 85.0, 32.0, negative
37.0, 0.0, 82.0, 0.0, 36.0, 19.0, 45.0, 46.0, 2.0, negative
37.0, 4.0, 104.0, 0.0, 24.0, 0.0, 66.0, 80.0, 14.0, negative
50.0, 2.0, 81.0, -1.0, 50.0, 0.0, 31.0, 32.0, 0.0, negative
44.0, 0.0, 83.0, -2.0, 44.0, 2.0, 39.0, 39.0, 0.0, negative
37.0, -3.0, 77.0, 0.0, 36.0, -28.0, 39.0, 41.0, 2.0, negative
48.0, 3.0, 83.0, 6.0, 46.0, 0.0, 35.0, 37.0, 2.0, negative
45.0, 0.0, 83.0, 0.0, 44.0, -3.0, 37.0, 39.0, 2.0, negative
41.0, 0.0, 79.0, -5.0, 42.0, 27.0, 38.0, 37.0, 0.0, negative
43.0, 0.0, 86.0, 5.0, 42.0, 0.0, 43.0, 45.0, 2.0, negative
